报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,156.309,6.7813,23.05,9.893,3.95,29.86%,-1574.50万,26.34%,2.57,13.30亿,-23.84亿,-4.13%,17.56亿,5.99亿
2025,117.909,5.8313,20.22,8.6698,13.6,16.51%,-1.15亿,50.96%,1.58,3.62亿,-23.68亿,-8.64%,9.35亿,6.24亿
2024,139.018,5.8313,23.84,11.9022,11.68,12.62%,-2.35亿,58.82%,1.70,5.36亿,-22.53亿,-21.90%,10.53亿,6.21亿
2023,67.157,5.9484,11.29,6.4761,10.37,-13.27%,-5.72亿,-1659.35%,1.97,8.81亿,-20.17亿,-57.29%,12.46亿,6.21亿
2022,83.095,5.9566,13.95,6.9536,11.95,17.47%,-3248.50万,-114.83%,2.77,8.17亿,-14.46亿,-1.58%,17.44亿,9.23亿
2021,148.046,5.9266,24.98,14.5428,10.18,168.00%,2.19亿,1849.09%,2.60,6.74亿,-14.13亿,21.15%,15.52亿,3.20亿
2020,45.669,5.5762,8.19,12.0182,3.8,-3.81%,1123.48万,-89.19%,2.15,3.54亿,-16.32亿,-1.72%,10.89亿,1.82亿
2019,33.513,5.5762,6.01,8.4843,3.95,-34.44%,1.04亿,106.44%,2.12,2.78亿,-16.44亿,10.87%,10.87亿,1.82亿
2018,41.208,5.5762,7.39,6.8452,6.02,-13.37%,-16.14亿,-231.76%,1.95,5.62亿,-17.48亿,-296.63%,10.57亿,1.83亿
2017,,,10.0,,6.95,-1.58%,-4.87亿,-580.78%,4.49,5.45亿,-1.33亿,-70.35%,25.78亿,1.94亿
2016,,,16.22,,7.06,25.96%,1.01亿,17.67%,5.26,4.70亿,3.37亿,14.34%,29.64亿,1.58亿
2015,,,22.5,,5.61,31.69%,8600.63万,747.39%,9.98,7.27亿,2.71亿,15.34%,28.15亿,1.85亿
2014,,,13.28,,4.26,-1.83%,1014.96万,116.64%,9.97,19.06亿,1.98亿,2.38%,27.14亿,1.55亿
2013,,,12.39,,4.34,1.22%,468.51万,-91.48%,9.95,20.69亿,1.93亿,1.08%,27.08亿,1.27亿
2012,,,7.11,,4.28,-25.03%,5499.23万,-48.95%,10.04,22.02亿,2.18亿,12.84%,27.30亿,1.40亿
2011,,,13.61,,5.71,-18.65%,1.08亿,-39.15%,10.13,23.96亿,2.51亿,18.85%,27.56亿,1.51亿
2010,,,25.01,,7.02,50.77%,1.77亿,51.37%,24.84,25.17亿,2.63亿,25.20%,27.03亿,1.09亿
