报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,83.655,4.6475,18.0,2.5319,8.26,0.55%,1.08亿,-7.08%,10.35,16.81亿,21.60亿,14.21%,52.72亿,5.22亿
2025,87.234,4.6475,18.77,2.5672,33.98,10.70%,4.01亿,33.18%,10.12,16.94亿,20.52亿,12.78%,51.85亿,5.02亿
2024,84.645,4.6585,18.17,2.7572,30.7,13.32%,3.01亿,-33.70%,9.97,19.39亿,17.86亿,10.74%,50.07亿,5.00亿
2023,73.812,4.6628,15.83,2.7247,27.09,7.90%,4.54亿,30.83%,9.64,16.22亿,16.71亿,22.72%,49.84亿,4.97亿
2022,82.699,4.6802,17.67,3.9683,20.84,3.84%,3.47亿,-16.01%,9.02,18.85亿,13.96亿,17.93%,45.01亿,3.67亿
2021,105.002,4.6834,22.42,5.2318,20.07,0.34%,4.13亿,3.66%,8.61,18.88亿,12.37亿,21.60%,43.24亿,3.60亿
2020,69.977,4.0449,17.3,3.4988,20.0,36.40%,3.98亿,104.88%,6.07,6.94亿,10.16亿,21.97%,27.37亿,3.64亿
2019,52.826,4.0449,13.06,3.601,14.67,23.26%,1.94亿,63.36%,5.25,7.82亿,7.47亿,15.26%,23.57亿,2.64亿
2018,27.141,4.0449,6.71,2.2808,11.9,13.61%,1.19亿,13.43%,4.97,2.88亿,5.77亿,11.85%,22.54亿,2.58亿
2017,,,10.53,,10.47,7.99%,1.05亿,-21.00%,4.83,3.98亿,5.27亿,11.91%,21.76亿,2.37亿
2016,,,15.01,,9.7,22.33%,1.33亿,20.37%,4.71,2.95亿,4.93亿,15.81%,21.05亿,2.19亿
2015,,,17.38,,7.93,35.48%,1.10亿,308.65%,4.13,2.68亿,4.26亿,15.45%,17.69亿,1.82亿
2014,,,8.2,,5.85,-22.48%,2699.39万,-82.24%,4.15,4.14亿,3.61亿,4.93%,17.30亿,1.43亿
2013,,,10.86,,7.55,15.01%,1.52亿,5.47%,8.31,5.11亿,3.78亿,20.30%,17.20亿,1.14亿
2012,,,7.98,,6.56,11.69%,1.44亿,26.28%,7.70,7.02亿,2.84亿,23.10%,15.86亿,1.26亿
2011,,,6.19,,5.88,70.05%,1.14亿,38.23%,9.39,8.97亿,1.93亿,21.81%,14.96亿,1.12亿
2010,,,11.13,,3.46,21.12%,8253.98万,34.21%,18.25,11.82亿,1.64亿,29.05%,14.27亿,6509.11万
