报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,46.324,7.695,6.02,1.5608,7.42,18.67%,6229.71万,21.87%,2.97,8.39亿,5.92亿,8.54%,24.99亿,7.25亿
2025,45.912,7.7163,5.95,1.5953,28.78,21.41%,2755.67万,-72.50%,2.90,6.20亿,5.30亿,-0.38%,24.43亿,6.68亿
2024,33.954,7.7169,4.4,1.4321,23.71,9.04%,1.00亿,15.90%,2.91,6.36亿,5.77亿,3.56%,25.00亿,6.35亿
2023,36.211,7.8042,4.64,1.6656,21.74,2.42%,8645.70万,14.34%,2.88,6.09亿,5.60亿,4.34%,25.17亿,6.71亿
2022,37.928,7.8042,4.86,1.7865,21.23,2.15%,7561.64万,-19.55%,2.85,4.91亿,5.56亿,5.56%,24.25亿,6.76亿
2021,45.264,7.8042,5.8,2.1782,20.78,14.51%,9399.24万,-19.89%,3.12,5.18亿,4.81亿,5.88%,26.96亿,5.77亿
2020,32.463,6.3529,5.11,1.7886,18.15,1.81%,1.17亿,-36.56%,2.54,3.15亿,4.53亿,7.67%,17.50亿,4.47亿
2019,35.957,6.3529,5.66,2.0178,17.82,9.42%,1.85亿,13.02%,2.64,3.62亿,4.99亿,10.68%,18.07亿,4.30亿
2018,24.395,6.3529,3.84,1.4975,16.29,11.73%,1.64亿,50.92%,2.64,4.92亿,4.94亿,10.09%,17.79亿,3.66亿
2017,,,5.36,,14.58,-2.53%,1.08亿,-33.94%,2.40,3.45亿,3.68亿,7.55%,16.37亿,3.37亿
2016,,,8.5,,14.96,19.61%,1.64亿,56.83%,2.36,2.39亿,3.68亿,11.65%,15.84亿,3.00亿
2015,,,7.79,,12.5,48.90%,1.05亿,35.54%,4.75,2.25亿,2.68亿,9.26%,10.55亿,3.10亿
2014,,,4.81,,8.4,13.32%,7720.96万,-14.62%,4.36,2.29亿,1.91亿,9.54%,9.56亿,3.01亿
2013,,,4.54,,7.41,-3.81%,9043.25万,0.96%,8.27,2.75亿,2.56亿,12.23%,9.00亿,1.25亿
2012,,,3.98,,7.7,6.89%,8957.69万,15.73%,9.29,3.73亿,2.30亿,11.63%,8.64亿,1.16亿
2011,,,,,7.21,22.11%,7740.48万,46.73%,3.95,8784.44万,1.50亿,10.67%,3.34亿,1.07亿
2010,,,,,5.9,28.66%,5275.39万,95.18%,2.97,6135.38万,8038.67万,9.02%,2.55亿,1.13亿
