报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,237.953,2.8077,84.75,1.8643,31.91,18.80%,1.65亿,-35.61%,27.38,33.48亿,48.61亿,6.02%,81.41亿,35.28亿
2025,190.952,2.8077,68.01,1.3001,146.88,10.47%,10.45亿,132.07%,26.89,35.46亿,46.95亿,8.01%,79.78亿,26.54亿
2024,135.191,2.8077,48.15,1.0168,132.96,15.77%,4.50亿,-41.63%,23.72,31.27亿,38.62亿,3.97%,70.49亿,24.18亿
2023,188.207,2.7866,67.54,1.6387,114.85,-20.58%,7.71亿,-45.44%,23.49,32.78亿,37.41亿,7.40%,68.40亿,33.36亿
2022,227.044,2.7712,81.93,1.5702,144.6,47.60%,14.13亿,76.72%,22.32,38.02亿,34.22亿,10.29%,63.87亿,16.57亿
2021,148.999,2.7618,53.95,1.5209,97.97,34.39%,8.00亿,82.74%,17.77,39.25亿,22.39亿,8.64%,50.43亿,17.75亿
2020,,,,,72.9,20.02%,4.38亿,28.97%,13.53,24.14亿,16.32亿,6.38%,29.28亿,10.09亿
2019,,,,,60.74,12.44%,3.39亿,9.33%,11.83,16.32亿,12.63亿,5.84%,25.53亿,6.14亿
2018,,,,,54.02,7.04%,3.10亿,18.63%,10.39,14.42亿,9.76亿,5.93%,22.34亿,5.54亿
2017,,,,,50.47,32.74%,2.62亿,9.93%,9.10,14.32亿,7.33亿,5.70%,19.64亿,6.92亿
2016,,,,,38.02,30.80%,2.38亿,32.66%,7.23,10.00亿,5.45亿,6.63%,13.60亿,5.95亿
2015,,,,,29.07,-5.53%,1.79亿,22.30%,6.24,8.00亿,3.92亿,6.66%,11.55亿,3.46亿
2014,,,,,30.77,11.60%,1.47亿,-48.79%,5.39,7.43亿,2.57亿,4.79%,9.74亿,3.09亿
2013,,,,,27.57,False,2.86亿,False,4.77,4.28亿,1.60亿,10.40%,8.60亿,3.03亿
