报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,13.786,1.8021,7.65,4.0889,0.842891,-11.76%,769.22万,95.84%,4.32,2.42亿,2.97亿,9.89%,8.38亿,1.39亿
2025,14.705,1.8021,8.16,2.9647,4.96,-0.98%,3206.06万,-35.69%,4.27,2.63亿,2.88亿,7.72%,8.28亿,1.30亿
2024,12.741,1.8021,7.07,2.5431,5.01,18.75%,4985.43万,-2.97%,4.24,2.74亿,2.83亿,10.82%,8.17亿,1.19亿
2023,13.57,1.8021,7.53,3.2156,4.22,8.90%,5137.83万,7.48%,4.23,3.83亿,2.64亿,11.63%,7.95亿,8929.70万
2022,10.488,1.8021,5.82,2.7031,3.88,-1.13%,4780.39万,-23.40%,4.04,3.85亿,2.36亿,11.89%,7.48亿,9379.13万
2021,,,,,3.92,19.05%,6240.84万,14.52%,2.79,6262.80万,1.93亿,16.03%,4.14亿,9688.55万
2020,,,,,3.29,21.53%,5449.61万,31.54%,2.34,7348.52万,1.36亿,16.69%,3.51亿,8063.59万
2019,,,,,2.71,6.26%,4142.77万,33.69%,1.92,4178.65万,8819.21万,16.76%,2.74亿,7192.21万
2018,,,,,2.55,9.36%,3098.84万,-16.82%,1.75,5909.41万,6893.06万,15.86%,2.15亿,6609.84万
2017,,,,,2.33,28.40%,3725.30万,57.91%,1.62,3531.11万,4876.30万,26.71%,1.58亿,7042.17万
2016,,,,,0.808306,43.33%,2359.10万,153.03%,1.35,1549.66万,1637.98万,29.16%,9653.70万,3897.87万
2015,,,,,0.56395,140.05%,932.35万,301.74%,2.38,1481.79万,1162.35万,16.53%,8094.53万,4143.60万
2014,,,,,0.234927,False,232.07万,False,2.65,92.83万,298.68万,9.88%,1323.26万,744.36万
