报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,160.029,7.0622,22.66,15.1543,2.64,-46.12%,1982.85万,-65.28%,2.00,12.44亿,7.59亿,4.76%,20.53亿,10.50亿
2025,227.544,7.0622,32.22,13.1986,17.24,35.66%,2.10亿,-46.45%,1.97,12.31亿,7.38亿,17.81%,20.39亿,10.56亿
2024,78.442,5.0445,15.55,6.1717,12.71,19.25%,3.92亿,19.30%,3.64,7.22亿,10.48亿,31.27%,23.90亿,9.26亿
2023,18.34,3.6032,5.09,1.7205,10.66,-15.20%,3.28亿,-18.43%,4.54,6.00亿,10.50亿,30.81%,16.37亿,2.07亿
2022,14.967,2.5895,5.78,1.1907,12.57,24.88%,4.03亿,60.71%,5.64,4.18亿,10.59亿,32.03%,14.61亿,1.81亿
2021,11.212,2.6135,4.29,1.1145,10.06,34.25%,2.50亿,12.96%,4.02,2.95亿,6.56亿,24.89%,10.50亿,1.87亿
2020,12.623,2.6135,4.83,1.6831,7.5,-14.03%,2.22亿,-27.72%,3.78,3.43亿,5.75亿,29.59%,9.88亿,1.06亿
2019,14.449,1.8668,7.74,1.657,8.72,65.08%,3.07亿,111.31%,5.54,2.42亿,4.86亿,35.19%,10.33亿,9523.09万
2018,5.04,1.8668,2.7,0.9545,5.28,28.71%,1.45亿,44.80%,4.28,7160.51万,2.79亿,27.47%,7.98亿,6583.40万
2017,,,3.3,,4.1,5.37%,1.00亿,2.03%,5.15,1.34亿,1.82亿,24.34%,6.86亿,4758.96万
2016,,,,,3.89,18.73%,9827.34万,71.39%,4.59,1.14亿,2.28亿,25.15%,4.58亿,5147.08万
2015,,,,,3.28,-5.38%,5733.86万,-10.45%,3.61,2675.80万,1.41亿,17.29%,3.60亿,5791.29万
2014,,,,,3.47,18.96%,6403.23万,30.89%,3.03,3669.99万,9044.37万,18.47%,3.03亿,6071.62万
2013,,,,,2.91,13.58%,4892.05万,9.17%,2.77,5101.33万,7181.47万,16.79%,2.77亿,6673.58万
2012,,,,,2.57,23.01%,4481.07万,6.93%,2.28,2088.85万,2867.28万,17.47%,2.28亿,5734.07万
2011,,,,,2.09,False,4190.64万,False,2.02,3778.36万,2918.55万,20.09%,1.83亿,3514.07万
