报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,61.744,3.4436,17.93,0.9586,48.31,-8.63%,4.45亿,-16.22%,25.39,44.19亿,70.80亿,10.24%,91.42亿,51.49亿
2024,71.908,3.1305,22.97,1.0348,69.49,-5.20%,5.86亿,16.05%,27.78,50.00亿,69.82亿,9.25%,90.07亿,46.99亿
2023,37.449,2.9372,12.75,0.5108,73.31,0.75%,5.05亿,-8.02%,28.58,47.84亿,68.95亿,7.68%,86.66亿,45.35亿
2022,39.124,2.9372,13.32,0.5376,72.77,-13.04%,5.49亿,-27.69%,27.32,41.01亿,65.44亿,8.23%,82.70亿,44.36亿
2021,38.272,2.9372,13.03,0.4574,83.68,-2.28%,7.60亿,52.09%,30.08,56.43亿,65.90亿,9.67%,90.83亿,42.70亿
2020,38.712,2.9372,13.18,0.4769,81.17,-62.92%,4.99亿,-44.10%,31.56,64.05亿,68.22亿,6.57%,95.74亿,39.76亿
2019,50.608,2.9372,17.23,0.2312,218.88,-8.29%,8.93亿,-9.56%,30.62,76.23亿,65.49亿,4.40%,92.70亿,39.21亿
2018,44.704,2.9372,15.22,0.1873,238.67,-10.75%,9.88亿,12.69%,27.51,47.74亿,56.58亿,4.40%,83.55亿,36.87亿
2017,,,20.65,,267.44,-4.79%,8.77亿,24.69%,25.04,51.03亿,50.55亿,3.18%,76.59亿,26.38亿
2016,,,24.0,,280.88,-8.90%,7.03亿,6.17%,23.64,57.22亿,45.45亿,2.33%,70.79亿,17.10亿
2015,,,30.67,,308.32,-4.27%,6.62亿,-46.07%,21.75,61.84亿,40.82亿,2.00%,66.38亿,13.48亿
2014,,,27.87,,322.06,-4.59%,12.28亿,4.13%,20.76,67.07亿,38.79亿,4.11%,63.40亿,7.48亿
2013,,,16.05,,337.54,5.93%,11.79亿,20.68%,18.09,69.45亿,31.08亿,3.72%,54.28亿,9.20亿
2012,,,19.05,,318.59,4.79%,9.77亿,256.60%,15.08,60.98亿,23.66亿,3.31%,45.95亿,7.12亿
2011,,,17.81,,304.04,24.90%,2.74亿,124.98%,12.05,48.83亿,15.20亿,0.93%,38.13亿,5.75亿
2010,,,25.36,,243.43,15.03%,1.22亿,1153.04%,11.12,33.61亿,12.75亿,0.42%,31.97亿,14.42亿
