报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,64.637,11.6885,5.53,0.546,88.78,-1.86%,6253.97万,-47.15%,3.50,7.97亿,12.05亿,0.71%,40.97亿,8.02亿
2024,67.793,11.6885,5.8,0.5752,117.86,-2.49%,7671.74万,-66.16%,3.51,23.83亿,12.13亿,0.66%,41.05亿,8.56亿
2023,61.949,11.6885,5.3,0.5126,120.86,-0.32%,2.27亿,88.75%,3.60,80.23亿,13.23亿,1.88%,42.18亿,7.98亿
2022,76.443,11.6885,6.54,0.6305,121.25,-1.17%,1.20亿,-48.26%,3.46,81.14亿,11.65亿,0.99%,40.50亿,9.71亿
2021,69.977,12.003,5.83,0.5704,122.68,3.97%,2.32亿,-8.41%,3.42,78.01亿,12.71亿,1.90%,41.17亿,8.45亿
2020,82.941,12.003,6.91,0.7029,118.0,-39.15%,2.53亿,-70.51%,5.58,77.99亿,35.93亿,2.18%,67.02亿,7.73亿
2019,109.227,12.003,9.1,0.5632,193.93,1.33%,8.59亿,-4.98%,5.79,78.94亿,38.82亿,4.44%,69.55亿,8.43亿
2018,110.428,12.003,9.2,0.577,191.38,3.25%,9.04亿,25.92%,5.47,39.69亿,35.72亿,4.73%,65.71亿,10.50亿
2017,,,8.33,,185.35,7.31%,7.18亿,37.03%,7.53,46.56亿,31.10亿,3.87%,60.27亿,13.65亿
2016,,,7.99,,172.73,-0.71%,5.24亿,-56.63%,6.99,49.68亿,26.80亿,3.03%,55.98亿,14.29亿
2015,,,6.89,,173.96,2.34%,12.08亿,124.44%,6.89,51.58亿,25.96亿,6.94%,55.14亿,10.35亿
2014,,,6.82,,169.98,6.02%,5.38亿,-12.52%,5.66,33.65亿,16.54亿,3.16%,45.68亿,13.95亿
2013,,,4.98,,160.32,11.51%,6.15亿,4.73%,5.40,47.49亿,14.17亿,3.83%,43.19亿,9.17亿
2012,,,5.22,,143.77,10.29%,5.88亿,2.40%,4.96,52.57亿,11.99亿,4.08%,39.69亿,4.25亿
2011,,,8.08,,130.36,28.12%,5.74亿,18.33%,4.55,53.85亿,9.31亿,4.40%,36.45亿,4.35亿
2010,,,10.77,,101.74,26.28%,4.85亿,36.25%,8.27,44.53亿,8.50亿,4.77%,33.10亿,2.90亿
