报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,243.613,19.9193,12.23,5.1051,11.93,0.28%,2.01亿,25.13%,3.51,31.26亿,12.08亿,14.67%,78.01亿,11.26亿
2025,237.392,19.9825,11.88,5.3757,44.16,8.62%,4.31亿,-38.99%,3.45,28.32亿,10.08亿,9.16%,77.49亿,7.19亿
2024,142.322,20.3608,6.99,3.5003,40.66,-13.11%,7.06亿,12.97%,3.41,20.18亿,8.19亿,15.97%,76.07亿,4.02亿
2023,130.198,20.3752,6.39,2.7826,46.79,-3.13%,6.25亿,1.67%,3.30,33.50亿,3.84亿,13.37%,74.46亿,2.96亿
2022,144.246,20.345,7.09,2.9865,48.3,17.26%,6.15亿,-29.66%,3.11,39.49亿,-928.26万,14.48%,73.74亿,4.09亿
2021,232.293,20.217,11.49,5.6395,41.19,49.04%,8.74亿,513.55%,2.77,36.81亿,-5.84亿,23.34%,66.03亿,3.23亿
2020,111.81,19.5472,5.72,4.0452,27.64,-25.67%,1.43亿,11.60%,2.04,22.20亿,-14.59亿,4.11%,50.61亿,2.24亿
2019,108.291,19.5472,5.54,2.9126,37.18,47.84%,1.28亿,120.13%,1.99,17.24亿,-16.01亿,4.89%,50.95亿,5.09亿
2018,83.662,19.5472,4.28,3.3265,25.15,-49.69%,-6.35亿,-1493.36%,2.12,25.88亿,-13.44亿,-55.23%,64.79亿,3.40亿
2017,,,8.46,,27.56,203.65%,4553.84万,115.93%,2.51,27.98亿,-1.77亿,2.06%,49.53亿,3.10亿
2016,,,11.71,,9.08,-13.60%,-2.86亿,-2904.08%,2.14,11.08亿,-2.22亿,-31.37%,40.30亿,3.55亿
2015,,,13.44,,10.51,-40.58%,1019.14万,-97.60%,2.31,8.08亿,1.20亿,0.97%,43.18亿,3.66亿
2014,,,15.11,,17.68,-39.47%,4.24亿,-57.76%,2.46,15.74亿,3.90亿,23.98%,45.99亿,6.43亿
2013,,,,,29.21,20.94%,10.04亿,30.15%,2.00,5.87亿,9.58亿,34.37%,33.66亿,4.85亿
2012,,,,,24.15,-14.74%,7.71亿,-37.57%,1.80,7.61亿,7.12亿,31.93%,30.18亿,5.39亿
2011,,,,,28.33,14.25%,12.35亿,19.03%,1.99,15.75亿,11.07亿,43.61%,33.47亿,2.13亿
2010,,,,,24.8,58.93%,10.38亿,128.88%,1.47,11.98亿,3.54亿,41.81%,25.22亿,2.23亿
