报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,43.473,1.9202,22.64,1.2364,8.79,17.70%,6306.85万,52.49%,2.64,3.18亿,1.38亿,9.20%,9.11亿,1.61亿
2025,50.328,1.9202,26.21,2.0874,24.11,4.20%,1307.74万,-58.34%,2.31,1.12亿,7497.28万,0.50%,8.30亿,1.30亿
2024,39.556,1.9202,20.6,1.7094,23.14,3.35%,3138.76万,164.08%,2.31,2.03亿,-2.65亿,1.36%,4.44亿,1.18亿
2023,34.928,1.9202,18.19,1.56,22.39,11.35%,-4898.45万,41.84%,2.09,2.91亿,-2.97亿,-2.19%,4.02亿,1.54亿
2022,23.388,1.9202,12.18,1.163,20.11,475.22%,-8422.24万,-134.38%,2.35,5.33亿,-2.48亿,-4.19%,4.51亿,2.88亿
2021,16.544,1.4771,11.2,4.7269,3.5,194.76%,-3593.34万,-906.67%,1.64,14.30亿,-1.63亿,-10.28%,2.43亿,3.26亿
2020,14.919,1.4771,10.1,12.537,1.19,438.30%,445.46万,157.67%,1.89,8881.77万,-1.27亿,3.76%,2.79亿,1138.39万
2019,15.066,1.4771,10.2,68.3904,0.220294,-48.23%,-772.44万,-270.60%,1.86,8730.18万,-1.32亿,-35.06%,2.74亿,781.08万
2018,14.712,1.4771,9.96,34.5712,0.425556,-34.85%,452.78万,-10.82%,1.91,9139.62万,-1.24亿,10.64%,2.82亿,812.76万
2017,,,13.67,,0.653185,-3.99%,507.70万,186.77%,1.88,3925.36万,-1.29亿,7.77%,2.77亿,2465.83万
2016,,,34.94,,0.68032,17.57%,-585.09万,-193.98%,1.81,854.88万,-1.34亿,-8.60%,2.73亿,3577.45万
2015,,,23.43,,0.578658,-48.25%,622.57万,141.29%,1.86,2774.02万,-1.28亿,10.76%,2.78亿,2198.01万
2014,,,11.31,,1.12,-2.87%,-1507.93万,-414.71%,1.84,1277.54万,-1.34亿,-14.60%,2.72亿,4265.47万
2013,,,9.45,,1.15,89.47%,479.16万,185.34%,1.94,5361.49万,-1.19亿,3.55%,2.88亿,4710.30万
2012,,,8.7,,0.607531,-56.09%,-561.46万,-210.44%,1.91,7485.19万,-1.24亿,-10.32%,2.84亿,2835.07万
2011,,,7.04,,1.38,125.38%,508.39万,63.05%,1.95,6361.23万,-1.18亿,3.67%,2.89亿,1395.43万
2010,,,10.96,,0.613865,165.97%,311.79万,-90.17%,1.91,3958.76万,-1.23亿,5.08%,2.83亿,484.60万
