报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,39.469,2.8172,14.01,2.58,-52.56%,-5889.62万,-608.11%,11.15,15.2981,,1.2565,PB；PE,15.85亿,6.76亿,-22.86%,31.42亿,2.13亿,0.2,40%: 最新年度营业收入下滑；最新年度净利润同比下降,天津博迈科投资控股有限公司
2026-03-31,39.469,2.8172,14.01,2.58,-52.56%,-5889.62万,-608.11%,11.15,3.8245,,1.2565,PB；PE,15.85亿,6.76亿,-22.86%,31.42亿,2.13亿,0.2,,天津博迈科投资控股有限公司
2025,38.934,2.8172,13.82,19.0,-28.02%,6144.78万,-38.89%,11.41,2.0492,62.8182,1.2112,PB；PE,12.34亿,7.49亿,3.23%,32.15亿,2.00亿,0.25,,天津博迈科投资控股有限公司
2024,31.412,2.8172,11.15,26.4,46.76%,1.01亿,233.21%,11.44,1.1898,30.9722,0.9747,PB；PE,8.33亿,7.57亿,3.81%,32.23亿,2.32亿,0.15,,天津博迈科投资控股有限公司
2023,33.947,2.8172,12.05,17.99,-44.08%,-7547.70万,-216.81%,11.4,1.887,,1.057,PB；PE,20.15亿,7.08亿,-4.20%,32.11亿,1.70亿,0.15,,天津博迈科投资控股有限公司
2022,31.37,2.8833,10.88,32.17,-21.18%,6461.73万,-61.11%,11.81,0.9751,47.3043,0.9213,PB；PE,19.61亿,8.31亿,2.01%,33.29亿,3.05亿,0.25,,天津博迈科投资控股有限公司
2021,44.66,2.3419,19.07,40.81,58.22%,1.66亿,26.26%,11.56,1.0943,28.4627,1.6497,PB；PE,16.35亿,8.38亿,4.07%,33.33亿,3.98亿,0.25,,天津博迈科投资控股有限公司
2020,34.091,2.3414,14.56,25.79,90.48%,1.32亿,279.80%,10.43,1.3219,25.1034,1.396,PB；PE,8.64亿,7.44亿,5.10%,24.43亿,2.44亿,0.1,,天津博迈科投资控股有限公司
2019,41.419,2.3414,17.69,13.54,241.40%,3465.42万,384.49%,9.97,3.059,117.9333,1.7743,PB；PE,6.07亿,6.49亿,2.56%,23.35亿,5.30亿,0.03,,天津博迈科投资控股有限公司
2018,26.271,2.3414,11.22,3.97,-18.91%,715.28万,-93.49%,10.26,6.6174,374.0,1.0936,PB；PE,2.55亿,6.21亿,1.80%,24.03亿,2.45亿,0.15,,天津博迈科投资控股有限公司
2017,,,21.06,4.89,-81.78%,1.10亿,-52.86%,10.37,,44.8085,2.0309,PB；PE,5.79亿,6.61亿,22.46%,24.28亿,6439.76万,0.3,,天津博迈科投资控股有限公司
2016,,,42.47,26.84,17.04%,2.33亿,6.30%,10.2,,32.9225,4.1637,PB；PE,15.25亿,6.26亿,8.68%,23.89亿,1.06亿,,,天津博迈科投资控股有限公司
2015,,,,22.94,85.88%,2.19亿,51.48%,5.76,,,,PB；PE,2.42亿,3.95亿,9.56%,10.10亿,4.68亿,,,天津博迈科投资控股有限公司
2014,,,,12.34,50.77%,1.45亿,86.67%,4.51,,,,PB；PE,1.25亿,1.88亿,11.73%,7.91亿,1.64亿,,,天津博迈科投资控股有限公司
2013,,,,8.18,11.94%,7752.54万,14.10%,3.68,,,,PB；PE,1.28亿,5895.71万,9.47%,6.46亿,1.62亿,,,天津博迈科投资控股有限公司
2012,,,,7.31,110.10%,6794.52万,73.24%,3.24,,,,PB；PE,1.89亿,-1265.44万,9.29%,5.68亿,1.46亿,,,天津博迈科投资控股有限公司
2011,,,,3.48,False,3922.06万,False,5.28,,,,PB；PE,1.26亿,2.85亿,11.15%,3.77亿,1645.23万,,,天津博迈科投资控股有限公司
