报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,66.65,1.7191,38.77,6.99,-8.90%,2206.97万,75.29%,9.35,9.5351,298.2308,4.1465,PB；PE,4.42亿,5.62亿,3.15%,16.12亿,1.87亿,0.1,20%: 最新年度营业收入下滑,湖南和顺投资发展有限公司
2026-03-31,66.65,1.7191,38.77,6.99,-8.90%,2206.97万,75.29%,9.35,2.3838,298.2308,4.1465,PB；PE,4.42亿,5.62亿,3.15%,16.12亿,1.87亿,0.1,,湖南和顺投资发展有限公司
2025,47.283,1.7339,27.27,25.82,-8.15%,-2161.63万,-173.86%,9.22,1.8313,,2.9577,PB；PE,5.07亿,5.39亿,-0.84%,15.90亿,1.44亿,0.30000000000000004,,湖南和顺投资发展有限公司
2024,27.309,1.7339,15.75,28.12,-14.11%,2926.58万,-43.97%,9.58,0.9712,92.6471,1.6441,PB；PE,2.20亿,6.13亿,1.04%,16.67亿,1.95亿,0.1,,湖南和顺投资发展有限公司
2023,43.677,1.7339,25.19,32.73,-18.04%,5223.28万,-49.66%,9.49,1.3345,81.2581,2.6544,PB；PE,4.14亿,6.02亿,1.59%,16.51亿,2.77亿,0.5,,湖南和顺投资发展有限公司
2022,30.586,1.7339,17.64,39.94,1.55%,1.04亿,13.45%,9.7,0.7658,29.4,1.8186,PB；PE,5.23亿,6.37亿,2.60%,16.87亿,2.28亿,0.2,,湖南和顺投资发展有限公司
2021,29.117,1.3338,21.83,39.33,113.35%,9145.86万,-46.35%,9.6,0.7403,41.1887,2.274,PB；PE,6.82亿,5.72亿,2.32%,16.70亿,1.05亿,0.5,,湖南和顺投资发展有限公司
2020,36.519,1.3338,27.38,18.44,-4.98%,1.70亿,5.40%,12.3,1.9804,25.5888,2.226,PB；PE,10.60亿,5.50亿,9.25%,16.45亿,4996.64万,0.4,,湖南和顺投资发展有限公司
2019,,,,19.4,-17.06%,1.62亿,3.66%,6.82,,,,PB；PE,2.23亿,4.44亿,8.34%,6.87亿,1.03亿,,,湖南和顺投资发展有限公司
2018,,,,23.39,13.23%,1.56亿,-18.67%,5.2,,,,PB；PE,1.45亿,2.97亿,6.67%,5.25亿,5980.65万,,,湖南和顺投资发展有限公司
2017,,,,20.66,24.87%,1.92亿,33.81%,4.44,,,,PB；PE,1.42亿,2.35亿,9.30%,4.49亿,8185.14万,,,湖南和顺投资发展有限公司
2016,,,,16.54,22.43%,1.43亿,110.85%,3.18,,,,PB；PE,1.37亿,1.25亿,8.65%,3.22亿,6823.49万,,,湖南和顺投资发展有限公司
2015,,,,13.51,-6.35%,6799.42万,378.42%,1.94,,,,PB；PE,4611.67万,1544.03万,5.03%,1.94亿,5437.19万,,,湖南和顺投资发展有限公司
2014,,,,14.43,False,1421.23万,False,1.36,,,,PB；PE,7018.37万,1869.69万,1.05%,1.40亿,6713.12万,,,湖南和顺投资发展有限公司
