报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,32.069,6.12,5.24,2.27,78.03%,1216.84万,-9.46%,1.57,14.1273,263.3166,3.3376,PB；PE,4.48亿,1.21亿,5.35%,9.64亿,9619.98万,,20%: 最新年度净利润同比下降,四川兴天府宏凌企业管理有限公司
2026-03-31,32.069,6.12,5.24,2.27,78.03%,1216.84万,-9.46%,1.57,3.5318,263.3166,3.3376,PB；PE,4.48亿,1.21亿,5.35%,9.64亿,9619.98万,,,四川兴天府宏凌企业管理有限公司
2025,44.309,6.12,7.24,6.03,12.00%,3131.84万,-44.46%,1.55,7.3481,141.4062,4.671,PB；PE,4.95亿,1.08亿,5.19%,9.50亿,1.58亿,0.01,,四川兴天府宏凌企业管理有限公司
2024,25.765,6.12,4.21,5.39,39.07%,5639.38万,977.59%,1.51,4.7801,45.7112,2.7881,PB；PE,4.37亿,8322.09万,10.47%,9.27亿,1.27亿,0.01,,四川兴天府宏凌企业管理有限公司
2023,39.107,6.12,6.39,3.87,-34.60%,523.33万,-82.38%,1.43,10.1052,743.0233,4.4685,PB；PE,2.67亿,3343.53万,1.35%,8.77亿,1.40亿,,,四川兴天府宏凌企业管理有限公司
2022,32.987,6.12,5.39,5.92,-9.87%,2970.28万,65.49%,1.42,5.5721,111.134,3.7958,PB；PE,3.06亿,2910.16万,5.00%,8.70亿,8446.33万,,,四川兴天府宏凌企业管理有限公司
2021,27.356,6.12,4.47,6.57,46.91%,1794.81万,36.15%,1.37,4.1638,152.5597,3.2628,PB；PE,4.01亿,-53.23万,2.73%,8.40亿,8195.16万,,,四川兴天府宏凌企业管理有限公司
2020,26.5,6.12,4.33,4.47,7.30%,1318.26万,-85.55%,1.34,5.9284,201.3953,3.2313,PB；PE,3.62亿,-1848.04万,2.95%,8.22亿,6573.56万,,,四川兴天府宏凌企业管理有限公司
2019,38.862,6.12,6.35,4.17,-7.33%,9124.59万,134.55%,1.32,9.3194,42.5889,4.8106,PB；PE,4.15亿,-3166.30万,21.89%,8.09亿,9124.76万,,,四川兴天府宏凌企业管理有限公司
2018,27.173,6.12,4.44,4.5,9.78%,-2.64亿,-3293.16%,1.17,6.0384,,3.7949,PB；PE,4.42亿,-1.20亿,-58.70%,7.18亿,9155.86万,0.01,,四川兴天府宏凌企业管理有限公司
2017,,,5.58,4.1,-54.36%,827.04万,-44.23%,1.62,,413.3333,3.4444,PB；PE,4.18亿,1.50亿,0.09%,9.88亿,4485.82万,0.03,,四川兴天府宏凌企业管理有限公司
2016,,,10.34,8.98,21.08%,1482.97万,-38.56%,1.61,,427.2727,6.4224,PB；PE,1.33亿,1.60亿,-0.60%,10.36亿,6528.89万,0.03,,四川兴天府宏凌企业管理有限公司
2015,,,9.83,7.42,11.09%,2413.84万,-49.62%,1.66,,249.4924,5.9217,PB；PE,9108.84万,1.69亿,-1.33%,11.01亿,1.05亿,0.03,,四川兴天府宏凌企业管理有限公司
2014,,,7.78,6.68,-2.54%,4790.98万,2.08%,1.66,,99.3614,4.6867,PB；PE,2.06亿,1.70亿,7.24%,11.36亿,6553.15万,0.03,,四川兴天府宏凌企业管理有限公司
2013,,,9.04,6.85,17.86%,4693.22万,-8.42%,1.63,,117.8618,5.546,PB；PE,1.74亿,1.45亿,6.86%,10.03亿,9054.57万,0.05,,四川兴天府宏凌企业管理有限公司
2012,,,5.41,5.81,7.06%,5124.87万,-24.42%,2.69,,64.6356,2.0112,PB；PE,2.85亿,1.93亿,8.80%,9.74亿,9827.16万,0.05,,四川兴天府宏凌企业管理有限公司
2011,,,3.72,5.43,5.32%,6780.33万,6.03%,5.14,,19.7557,0.7237,PB；PE,3.21亿,1.56亿,12.49%,9.26亿,1.08亿,0.1,,四川兴天府宏凌企业管理有限公司
2010,,,5.31,5.15,22.88%,6394.71万,49.36%,7.19,,12.0682,0.7385,PB；PE,4.53亿,1.01亿,11.02%,8.63亿,7453.26万,,,四川兴天府宏凌企业管理有限公司
