报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,71.208,9.675,7.36,4.81,-14.77%,1.48亿,-20.03%,6.61,14.8042,49.0667,1.1135,PB；PE,14.02亿,37.31亿,29.82%,63.96亿,2342.26万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,山西燃气集团有限公司
2026-03-31,71.208,9.675,7.36,4.81,-14.77%,1.48亿,-20.03%,6.61,3.701,49.0667,1.1135,PB；PE,14.02亿,37.31亿,29.82%,63.96亿,2342.26万,,,山西燃气集团有限公司
2025,63.952,9.675,6.61,21.1,-6.87%,3.35亿,-22.90%,6.46,3.0309,18.8857,1.0232,PB；PE,13.54亿,35.83亿,15.53%,62.52亿,3349.54万,0.03,,山西燃气集团有限公司
2024,64.049,9.675,6.62,22.66,-4.85%,4.34亿,-19.58%,6.14,2.8265,14.7111,1.0782,PB；PE,16.05亿,33.14亿,19.16%,59.53亿,2266.62万,0.16999999999999998,,山西燃气集团有限公司
2023,66.564,9.675,6.88,23.81,-4.81%,5.40亿,-4.09%,5.86,2.7956,12.2857,1.1741,PB；PE,20.28亿,30.95亿,22.34%,56.85亿,3753.38万,0.06,,山西燃气集团有限公司
2022,80.786,9.675,8.35,25.02,26.50%,5.63亿,84.58%,5.36,3.2289,14.3966,1.5578,PB；PE,13.66亿,26.79亿,21.95%,52.11亿,3555.66万,0.05,,山西燃气集团有限公司
2021,86.398,9.675,8.93,19.78,37.24%,3.05亿,144.36%,4.82,4.3679,27.9062,1.8527,PB；PE,16.16亿,22.33亿,14.57%,46.96亿,3334.45万,0.05,,山西燃气集团有限公司
2020,74.401,9.675,7.69,14.41,-23.63%,1.25亿,-77.60%,4.56,5.1632,59.1538,1.6864,PB；PE,17.75亿,20.23亿,6.83%,44.52亿,4142.54万,0.05,,山西燃气集团有限公司
2019,93.557,9.675,9.67,18.87,-19.13%,5.57亿,-17.86%,4.5,4.958,16.6724,2.1489,PB；PE,15.09亿,19.95亿,28.46%,44.21亿,2.33亿,0.05,,山西燃气集团有限公司
2018,96.653,9.675,9.99,23.33,22.57%,6.79亿,38.66%,3.97,4.1429,14.2714,2.5164,PB；PE,11.42亿,15.58亿,28.60%,39.29亿,1.26亿,,,山西燃气集团有限公司
2017,,,15.75,19.04,52.18%,4.89亿,27.30%,3.27,,29.717,4.8165,PB；PE,12.86亿,9.60亿,24.97%,32.61亿,5.18亿,,,山西燃气集团有限公司
2016,,,9.74,12.51,-18.40%,3.84亿,45.50%,1.77,,11.878,5.5028,PB；PE,3.16亿,5.31亿,30.34%,14.86亿,1.01亿,,,山西燃气集团有限公司
2015,,,8.17,15.33,-3.99%,2.64亿,126.56%,0.42,,14.5893,19.4524,PB；PE,5.17亿,3.41亿,-124.08%,25.11亿,6.65亿,,,山西燃气集团有限公司
2014,,,8.51,17.24,-17.36%,-9.95亿,-2287.50%,3.57,,,2.3838,PB；PE,32.38亿,2.41亿,-65.30%,28.72亿,2.47亿,0.01,,山西燃气集团有限公司
2013,,,7.65,20.86,-37.03%,4548.22万,112.92%,5.38,,86.4407,1.4219,PB；PE,4.71亿,12.41亿,0.20%,35.46亿,2.57亿,,,山西燃气集团有限公司
2012,,,11.56,33.12,-12.35%,-3.52亿,-270.35%,5.28,,,2.1894,PB；PE,4.85亿,12.10亿,-9.41%,34.86亿,2.62亿,0.1,,山西燃气集团有限公司
2011,,,13.28,37.79,7.26%,2.07亿,-12.02%,6.15,,33.0184,2.1593,PB；PE,4.65亿,16.13亿,8.06%,40.25亿,3.74亿,,,山西燃气集团有限公司
2010,,,24.21,35.23,8.47%,2.35亿,-38.11%,5.7,,52.9528,4.2474,PB；PE,11.31亿,14.17亿,8.98%,37.37亿,4.15亿,0.15,,山西燃气集团有限公司
