报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,130.371,19.5459,6.67,5.9585,5.47,147.81%,4.20亿,332.55%,3.08,37.05亿,17.90亿,77.10%,60.38亿,False
2025,125.485,19.5459,6.42,17.8246,7.04,-18.30%,3.85亿,16.62%,2.87,32.21亿,13.70亿,54.03%,56.18亿,False
2024,133.498,19.5459,6.83,15.505,8.61,-29.95%,3.30亿,-62.48%,2.67,29.28亿,9.85亿,36.11%,52.39亿,False
2023,94.359,13.4799,7.0,7.6715,12.3,15.69%,8.80亿,25.68%,4.05,23.04亿,12.78亿,71.31%,54.99亿,False
2022,56.895,9.2965,6.12,5.3523,10.63,59.46%,7.00亿,82.63%,5.55,7.53亿,10.39亿,66.08%,51.89亿,False
2021,33.916,6.4114,5.29,5.0849,6.67,113.79%,3.83亿,199.96%,7.40,11.62亿,6.80亿,57.51%,47.41亿,False
2020,16.926,6.4114,2.64,5.425,3.12,1.46%,1.28亿,15.82%,6.80,34.16亿,3.30亿,40.99%,43.58亿,False
2019,17.118,6.4114,2.67,5.5759,3.07,-9.33%,1.10亿,-8.52%,6.60,34.03亿,2.10亿,35.91%,42.30亿,False
2018,9.993,4.4216,2.26,2.9478,3.39,67.35%,1.21亿,64.64%,9.37,12.50亿,1.27亿,35.60%,41.41亿,False
2017,,,4.88,,2.03,355.80%,7326.83万,2360.59%,1.95,1065.52万,2610.00万,36.18%,2.95亿,False
2016,,,7.65,,0.444287,184.91%,297.77万,-87.19%,1.45,1.97亿,-4716.83万,6.70%,2.19亿,False
2015,,,5.9,,0.155942,5.90%,2324.29万,275.35%,1.44,9915.09万,-5014.60万,148.96%,2.18亿,2157.69万
2014,,,2.28,,0.147249,15.74%,619.24万,126.99%,1.29,367.14万,-7338.90万,33.66%,2.38亿,1.65亿
2013,,,1.54,,0.127221,12.74%,272.80万,119.90%,1.25,3994.54万,-7958.13万,18.17%,2.33亿,1.17亿
2012,,,1.69,,0.112841,-15.23%,-1371.01万,-1130.87%,1.23,3932.99万,-8230.93万,-121.50%,1.86亿,2304.69万
2011,,,1.03,,0.133113,-84.21%,132.99万,-94.87%,1.32,5884.58万,-6859.93万,9.99%,2.00亿,2766.69万
2010,,,1.86,,0.84284,33.66%,2590.94万,82.56%,1.31,1.72亿,-6992.92万,30.74%,1.99亿,3357.45万
