报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,338.532,57.1844,5.92,3.4334,24.65,11.11%,3.90亿,-35.44%,4.19,287.85亿,97.13亿,34.99%,284.11亿,13.17亿
2025,343.678,57.1844,6.01,2.8748,119.55,5.91%,25.31亿,60.74%,4.10,245.44亿,93.28亿,40.50%,277.72亿,12.17亿
2024,309.939,57.1844,5.42,2.7457,112.88,3.60%,15.74亿,15.39%,3.76,240.11亿,79.70亿,27.62%,253.05亿,12.37亿
2023,261.905,57.1844,4.58,2.4039,108.95,0.32%,13.64亿,23.96%,3.49,216.15亿,71.52亿,25.40%,234.66亿,12.26亿
2022,263.048,57.1844,4.6,2.422,108.61,14.51%,11.01亿,-26.74%,3.29,197.27亿,62.41亿,20.48%,220.59亿,11.38亿
2021,391.713,57.1844,6.85,4.1298,94.85,17.22%,15.02亿,72.65%,3.20,189.63亿,56.55亿,33.87%,213.46亿,10.44亿
2020,323.664,57.1844,5.66,3.9998,80.92,6.42%,8.70亿,-8.67%,2.97,158.87亿,46.48亿,21.55%,196.27亿,8.14亿
2019,104.018,13.5617,7.67,1.3681,76.03,5.03%,9.53亿,4817.44%,2.52,146.34亿,39.63亿,0.30%,166.02亿,8.80亿
2018,40.143,13.5617,2.96,0.8144,49.29,-13.97%,1937.50万,-91.91%,2.53,15.06亿,14.74亿,0.17%,35.81亿,7.34亿
2017,,,5.86,,57.3,-17.99%,2.39亿,-49.36%,2.61,14.60亿,15.94亿,4.39%,37.61亿,8.07亿
2016,,,8.64,,69.87,12.31%,4.73亿,10.00%,2.59,19.55亿,15.78亿,7.05%,37.22亿,8.21亿
2015,,,11.12,,62.21,16.45%,4.30亿,0.20%,2.34,18.48亿,12.65亿,7.17%,33.77亿,7.98亿
2014,,,9.27,,53.42,28.53%,4.29亿,51.34%,1.85,15.22亿,9.75亿,7.27%,30.76亿,7.76亿
2013,,,7.1,,32.69,111.45%,2.83亿,86.22%,3.06,7.84亿,4.83亿,9.12%,22.61亿,6.33亿
2012,,,6.56,,15.46,20.83%,1.52亿,-7.31%,1.83,5.70亿,3.04亿,12.43%,13.33亿,2.96亿
2011,,,6.79,,12.79,-15.63%,1.64亿,-48.66%,1.98,4.71亿,4.09亿,15.17%,13.88亿,3.50亿
2010,,,7.41,,15.16,16.99%,3.20亿,25.19%,2.12,4.51亿,5.16亿,24.38%,14.51亿,4.11亿
