报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,92.654,7.9874,11.6,4.2658,5.43,-4.00%,-3037.53万,62.92%,2.04,21.65亿,-13.46亿,-5.65%,16.28亿,6797.97万
2025,134.268,7.9874,16.81,5.7874,23.2,4.08%,-4.81亿,30.01%,2.08,21.33亿,-13.15亿,-20.97%,16.59亿,9712.41万
2024,64.299,7.9874,8.05,2.8847,22.29,-39.11%,-6.87亿,-17.52%,2.68,20.33亿,-8.35亿,-31.31%,21.46亿,1.06亿
2023,85.066,7.9874,10.65,2.3242,36.6,-7.72%,-5.84亿,-33.10%,3.54,18.76亿,-1.48亿,-16.11%,28.47亿,9367.62万
2022,113.341,7.9874,14.19,2.8578,39.66,13.41%,-4.39亿,-365.61%,4.27,22.24亿,4.36亿,-11.17%,34.32亿,1.89亿
2021,64.778,7.9874,8.11,1.8524,34.97,-14.55%,1.65亿,103.29%,4.88,27.01亿,9.27亿,4.80%,39.26亿,2.42亿
2020,53.613,7.4774,7.17,1.3099,40.93,-48.43%,8131.82万,-66.22%,4.77,26.66亿,9.25亿,4.92%,35.92亿,2.88亿
2019,35.013,5.2414,6.68,0.4411,79.37,-1.42%,2.41亿,37.86%,6.19,28.26亿,9.08亿,3.57%,40.30亿,1.28亿
2018,29.614,5.2414,5.65,0.5915,50.07,-1.43%,1.75亿,20.91%,5.98,17.32亿,7.11亿,3.50%,31.34亿,1.23亿
2017,,,7.19,,50.8,-5.57%,1.44亿,28.83%,5.75,16.35亿,6.11亿,2.85%,30.28亿,8248.25万
2016,,,9.75,,53.8,-6.62%,1.12亿,-32.51%,5.60,15.15亿,5.44亿,2.10%,29.47亿,8677.49万
2015,,,10.01,,57.61,-6.20%,1.66亿,0.0032%,5.50,16.18亿,5.20亿,2.91%,28.96亿,1.05亿
2014,,,9.7,,61.42,-10.55%,1.66亿,-13.56%,5.31,14.37亿,4.46亿,2.73%,27.97亿,1.23亿
2013,,,7.84,,68.66,-5.30%,1.92亿,29.77%,5.49,15.16亿,3.44亿,2.89%,25.55亿,1.53亿
2012,,,7.2,,49.48,3.01%,1.48亿,12.62%,5.25,9.77亿,3.35亿,3.03%,16.27亿,1.22亿
2011,,,,,48.03,24.65%,1.31亿,26.24%,3.72,4.25亿,2.27亿,2.80%,8.66亿,1.21亿
2010,,,,,38.53,27.16%,1.04亿,5.75%,2.12,4.35亿,1.08亿,2.73%,3.22亿,9723.53万
