报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,58.105,3.9771,14.61,13.2057,1.1,24.11%,67.68万,107.48%,3.16,6.28亿,4.07亿,0.44%,13.08亿,1.12亿
2025,64.349,3.9771,16.18,6.2053,10.37,-8.79%,-1795.68万,-140.95%,3.15,6.85亿,4.06亿,-1.50%,13.07亿,3920.67万
2024,70.872,3.9771,17.82,6.2278,11.38,2.03%,4384.64万,-81.52%,3.24,6.90亿,4.34亿,4.16%,13.38亿,2835.90万
2023,50.867,3.9771,12.79,4.5621,11.15,-3.01%,2.37亿,465.54%,3.13,6.20亿,4.02亿,21.50%,12.94亿,4590.51万
2022,39.174,3.9771,9.85,3.4094,11.49,-3.25%,-6490.96万,-2998.45%,2.52,6.19亿,1.98亿,-5.82%,10.54亿,2842.04万
2021,45.18,3.9771,11.36,3.803,11.88,52.64%,-209.49万,98.04%,2.68,7.30亿,2.56亿,0.53%,11.13亿,4925.98万
2020,47.168,3.9771,11.86,6.0627,7.78,-9.05%,-1.07亿,-219.11%,2.76,8.46亿,2.86亿,-14.67%,11.37亿,1139.59万
2019,52.458,3.9771,13.19,6.1283,8.56,5.54%,8989.24万,-21.51%,3.11,8.26亿,4.20亿,11.15%,12.81亿,5292.82万
2018,32.612,3.9771,8.2,4.0212,8.11,12.93%,1.15亿,39.28%,2.96,8.28亿,3.78亿,15.33%,12.19亿,4568.24万
2017,,,10.77,,7.18,39.48%,8222.02万,165.89%,3.29,8.04亿,2.95亿,12.22%,11.22亿,5547.52万
2016,,,17.84,,5.15,0.25%,-1.25亿,-573.00%,3.07,7.45亿,2.37亿,-25.07%,10.57亿,7752.07万
2015,,,24.48,,5.14,-32.07%,2638.01万,-49.95%,3.47,6.17亿,3.69亿,5.57%,11.94亿,1.19亿
2014,,,14.37,,7.56,-39.05%,5270.41万,-22.19%,3.44,6.94亿,3.61亿,7.43%,11.82亿,1.14亿
2013,,,12.55,,12.4,5.11%,6773.07万,49.80%,3.34,6.42亿,3.35亿,5.87%,11.46亿,1.08亿
2012,,,7.55,,11.8,-8.49%,4521.34万,-38.25%,3.18,8.37亿,2.86亿,4.12%,10.87亿,1.10亿
2011,,,11.22,,12.89,10.04%,7322.20万,-8.16%,3.13,14.63亿,2.74亿,5.87%,10.67亿,2.49亿
2010,,,12.68,,11.72,-13.38%,7972.45万,-30.37%,2.99,9.77亿,2.51亿,7.16%,10.31亿,2.22亿
