报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,51.219,2.6199,19.55,2.1341,6.0,-8.50%,-302.31万,-166.68%,4.77,4.89亿,5658.16万,-0.29%,12.64亿,2.81亿
2025,47.735,2.6199,18.22,1.5869,30.08,11.00%,-2954.70万,87.92%,4.78,5.86亿,5960.47万,-0.76%,12.82亿,2.99亿
2024,43.169,2.6195,16.48,1.593,27.1,1.35%,-2.45亿,-3023.15%,4.82,6.12亿,8915.17万,-9.04%,12.81亿,2.82亿
2023,41.706,2.2495,18.54,1.5597,26.74,-18.74%,836.85万,-95.00%,5.89,10.27亿,3.47亿,0.44%,15.60亿,2.53亿
2022,33.565,2.2317,15.04,1.0202,32.9,43.95%,1.67亿,44.75%,4.55,4.63亿,4.51亿,4.87%,10.37亿,1.73亿
2021,41.382,2.2141,18.69,1.8102,22.86,14.84%,1.16亿,-29.15%,3.96,4.34亿,3.87亿,6.11%,9.33亿,1.77亿
2020,42.401,2.2153,19.14,2.1307,19.9,26.65%,1.63亿,42.03%,3.75,3.96亿,3.58亿,9.42%,8.62亿,1.29亿
2019,20.996,1.3041,16.1,1.3356,15.72,49.46%,1.15亿,22.79%,5.35,3.28亿,2.58亿,8.47%,7.39亿,1.19亿
2018,17.775,1.3041,13.63,1.6896,10.52,28.36%,9354.47万,30.92%,4.64,1.96亿,1.93亿,9.36%,6.39亿,4498.92万
2017,,,11.56,,8.19,15.91%,7145.20万,42.19%,6.78,2.29亿,1.39亿,8.87%,5.24亿,2510.96万
2016,,,,,7.07,27.63%,5025.07万,20.62%,4.20,1.21亿,9261.91万,6.80%,2.41亿,2311.84万
2015,,,,,5.54,2.46%,4165.95万,15.14%,3.58,7057.68万,6274.95万,7.44%,2.09亿,3525.09万
2014,,,,,5.4,-13.29%,3618.03万,171.00%,3.08,2670.78万,3886.09万,6.78%,1.77亿,2587.32万
2013,,,,,6.23,-22.18%,1335.07万,-69.52%,2.59,1.29亿,1467.07万,2.18%,1.49亿,4411.17万
2012,,,,,8.01,False,4380.75万,False,2.35,7914.89万,271.49万,5.49%,1.33亿,5902.01万
