报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,68.956,6.246,11.04,5.9038,2.92,-12.50%,4099.58万,-20.32%,3.57,9.35亿,6.68亿,14.05%,22.25亿,3.61亿
2025,77.763,6.246,12.45,5.2155,14.91,3.49%,2.22亿,30.43%,3.50,9.12亿,6.27亿,14.82%,21.83亿,3.26亿
2024,54.028,6.246,8.65,3.7493,14.41,8.96%,1.70亿,8.44%,3.40,8.21亿,6.03亿,11.72%,21.25亿,4.27亿
2023,56.776,6.246,9.09,4.2915,13.23,2.81%,1.57亿,-50.08%,3.56,5.21亿,7.35亿,11.81%,22.22亿,4.60亿
2022,34.353,6.246,5.5,2.6692,12.87,0.22%,3.14亿,471.38%,3.75,5.13亿,8.66亿,24.40%,23.42亿,4.68亿
2021,42.598,6.246,6.82,3.3176,12.84,1.37%,5494.34万,-67.53%,3.32,5.51亿,6.07亿,4.29%,20.71亿,12.75亿
2020,39.6,6.246,6.34,3.128,12.66,-9.00%,1.69亿,-14.65%,3.22,3.14亿,5.52亿,12.74%,20.06亿,8.88亿
2019,38.663,6.246,6.19,2.7775,13.92,16.23%,1.98亿,-3.50%,3.13,1.88亿,4.93亿,14.13%,19.58亿,7.78亿
2018,34.578,6.2642,5.52,2.8887,11.97,48.41%,2.05亿,66.00%,3.19,3.38亿,5.25亿,17.15%,20.06亿,3.26亿
2017,,,6.42,,8.07,54.62%,1.24亿,154.06%,2.92,4.36亿,3.61亿,15.20%,18.35亿,2.81亿
2016,,,8.34,,5.22,21.49%,4871.04万,8.26%,2.41,4.20亿,2.64亿,8.50%,14.55亿,1.76亿
2015,,,10.38,,4.29,-7.19%,4499.52万,62.96%,4.71,4.25亿,2.31亿,10.48%,14.16亿,1.63亿
2014,,,3.3,,4.63,13.91%,2761.10万,50.27%,6.62,1.22亿,1.94亿,5.98%,9.17亿,1.62亿
2013,,,2.49,,4.06,12.07%,1837.44万,-52.86%,6.47,9635.36万,1.74亿,4.50%,9.02亿,2.03亿
2012,,,2.54,,3.63,-11.17%,3897.80万,-47.68%,8.38,2.63亿,1.72亿,10.75%,8.94亿,1.59亿
2011,,,3.22,,4.08,24.75%,7450.55万,103.39%,8.22,5.04亿,1.59亿,18.26%,8.77亿,1.51亿
2010,,,,,3.27,43.22%,3663.17万,5.74%,2.94,8046.53万,9184.19万,11.20%,2.35亿,1.16亿
