报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,18.078,0.8169,22.13,3.3728,1.34,0.87%,1481.55万,24.58%,6.74,1.52亿,2.53亿,11.04%,5.51亿,6490.41万
2025,20.235,0.8169,24.77,3.3838,5.98,-2.11%,5502.91万,-1.63%,6.56,2.08亿,2.39亿,9.21%,5.36亿,4916.33万
2024,,,,,6.11,7.26%,5594.09万,12.31%,5.86,4641.98万,1.88亿,9.16%,3.79亿,5473.07万
2023,,,,,5.69,2.44%,4980.77万,127.80%,5.00,7764.40万,1.36亿,8.75%,3.23亿,5661.47万
2022,,,,,5.56,5.02%,2186.49万,-9.45%,4.50,3059.51万,1.08亿,3.94%,2.91亿,6560.17万
2021,,,,,5.29,18.89%,2414.56万,False,4.13,3126.00万,1.03亿,4.56%,2.54亿,5949.63万
2020,,,,,4.45,34.13%,False,False,3.75,3192.60万,8098.59万,14.88%,2.30亿,4875.43万
2019,,,,,3.32,23.33%,3049.99万,169.12%,2.21,1721.25万,3951.71万,9.19%,1.13亿,2593.30万
2018,,,,,2.69,30.08%,1133.33万,-9.50%,1.75,1420.30万,1862.78万,4.21%,8956.04万,1989.62万
2017,,,,,2.07,59.48%,1252.32万,48.25%,1.53,1219.72万,834.35万,6.06%,7802.25万,1184.70万
2016,,,,,1.3,44.37%,844.72万,73.84%,3.49,633.46万,-277.19万,7.00%,3491.41万,1203.53万
2015,,,,,0.898276,4.48%,485.92万,202.74%,0.63,885.53万,-162.83万,5.74%,401.22万,678.52万
2014,,,,,0.85977,False,-472.95万,False,-1.92,271.60万,-606.81万,-5.86%,-114.31万,693.37万
