报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,55.45,1.0,55.45,7.5068,5.54,6.73%,6437.67万,34.78%,6.13,1.96亿,2.57亿,11.61%,6.30亿,1.44亿
2024,17.29,1.0,17.29,2.425,7.13,2.46%,4935.94万,-8.22%,5.78,1.73亿,2.23亿,6.97%,5.95亿,1.21亿
2023,22.91,1.0,22.91,3.2917,6.96,-2.57%,5377.96万,0.73%,5.60,1.63亿,2.11亿,8.00%,5.76亿,1.32亿
2022,26.64,1.0,26.64,3.7311,7.14,27.70%,5339.16万,264.08%,5.36,1.21亿,1.87亿,7.59%,5.49亿,1.54亿
2021,21.12,1.0,21.12,3.7782,5.59,72.02%,1466.50万,124.16%,5.13,9496.37万,1.67亿,2.63%,5.27亿,1.20亿
2020,14.21,1.0,14.21,4.3723,3.25,-33.75%,654.22万,-78.92%,4.98,1.22亿,1.52亿,2.46%,5.09亿,8373.43万
2019,15.47,1.0,15.47,3.1507,4.91,18.22%,3103.22万,-4.88%,5.02,1.67亿,1.56亿,6.64%,5.11亿,5773.02万
2018,12.18,1.0,12.18,2.9349,4.15,12.83%,3262.39万,32.89%,4.81,4967.17万,1.37亿,8.23%,4.89亿,7237.82万
2017,,,18.4,,3.68,60.02%,2455.02万,-38.40%,4.58,1.14亿,1.16亿,6.94%,4.65亿,5458.13万
2016,,,44.16,,2.3,-2.99%,3985.13万,8.11%,4.53,1.46亿,1.13亿,17.33%,4.53亿,3650.56万
2015,,,,,2.37,3.07%,3686.05万,5.68%,3.19,8456.85万,8503.85万,15.55%,2.39亿,3510.33万
2014,,,,,2.3,11.43%,3488.07万,-3.54%,3.07,9430.56万,8186.41万,15.17%,2.31亿,3844.65万
2013,,,,,2.06,-4.25%,3615.99万,-5.63%,2.72,6725.72万,5797.14万,17.52%,2.04亿,3732.43万
2012,,,,,2.16,-7.49%,3831.85万,57.59%,2.24,5936.29万,2542.75万,17.78%,1.68亿,3100.23万
2011,,,,,2.33,False,2431.55万,False,10.50,7424.48万,1687.28万,10.44%,1.30亿,2660.61万
