报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,52.48,2.7305,19.22,6.218,6.33,-20.40%,6782.84万,-30.83%,8.38,1.30亿,10.45亿,8.27%,22.74亿,8.95亿
2024,41.695,2.7305,15.27,4.3523,9.58,-18.49%,9654.84万,-43.23%,8.17,3.60亿,9.89亿,9.21%,22.34亿,5.56亿
2023,38.737,2.7318,14.18,3.294,11.76,20.63%,1.70亿,36.30%,7.86,2.57亿,9.19亿,14.27%,21.65亿,5.53亿
2022,31.309,2.732,11.46,3.2145,9.74,6.47%,1.25亿,21.38%,7.22,2.24亿,7.61亿,12.91%,19.94亿,6.79亿
2021,39.081,2.7291,14.32,4.2711,9.15,19.73%,1.03亿,70.24%,6.75,2.56亿,6.47亿,11.33%,18.64亿,6.29亿
2020,23.474,2.7201,8.63,3.0725,7.64,10.92%,6038.69万,-25.81%,6.49,2.48亿,5.51亿,8.09%,17.86亿,5.75亿
2019,21.298,2.7201,7.83,3.0911,6.89,0.0091%,8139.19万,-20.44%,6.27,2.02亿,4.93亿,12.08%,17.26亿,4.89亿
2018,21.924,2.7201,8.06,3.182,6.89,24.14%,1.02亿,14.18%,5.97,2.34亿,4.15亿,15.08%,16.40亿,3.71亿
2017,,,13.41,,5.55,48.80%,8960.14万,66.74%,8.45,2.69亿,3.25亿,16.02%,15.34亿,3.48亿
2016,,,19.65,,3.73,8.29%,5373.77万,0.27%,6.73,1.02亿,2.50亿,14.40%,6.55亿,2.71亿
2015,,,23.79,,3.44,7.83%,5359.25万,2.91%,6.29,1.82亿,2.11亿,15.56%,6.12亿,2.59亿
2014,,,,,3.19,11.00%,5207.80万,6.91%,6.83,1.01亿,1.63亿,16.30%,3.12亿,1.98亿
2013,,,,,2.88,11.05%,4871.38万,7.95%,5.69,7467.40万,1.16亿,16.93%,2.60亿,1.94亿
2012,,,,,2.59,31.80%,4512.64万,16.40%,4.62,7150.55万,7226.09万,17.41%,2.11亿,1.45亿
2011,,,,,1.97,False,3876.97万,False,3.63,8820.45万,3148.41万,19.72%,1.66亿,9851.74万
