报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,168.995,2.6605,63.52,5.0537,25.08,26.84%,1.50亿,5.05%,9.97,4.97亿,7.38亿,6.15%,26.71亿,10.65亿
2024,102.057,2.6605,38.36,3.3839,30.16,20.11%,1.16亿,10.17%,9.52,5.89亿,6.31亿,3.68%,25.47亿,8.63亿
2023,69.253,2.6605,26.03,2.758,25.11,13.06%,1.05亿,-36.91%,9.21,5.34亿,5.70亿,4.15%,24.71亿,6.96亿
2022,80.787,2.4001,33.66,3.6374,22.21,23.53%,1.66亿,18.49%,6.61,2.62亿,5.30亿,7.62%,15.96亿,5.86亿
2021,62.043,2.4001,25.85,3.4507,17.98,22.55%,1.40亿,12.61%,6.00,2.96亿,4.22亿,7.93%,14.44亿,6.28亿
2020,,,,,14.67,8.03%,1.25亿,22.78%,4.95,3.38亿,3.29亿,8.28%,8.92亿,4.39亿
2019,,,,,13.58,21.52%,1.01亿,-1.68%,4.47,2.43亿,2.56亿,7.42%,8.09亿,3.02亿
2018,,,,,11.18,14.90%,1.03亿,16.19%,4.11,1.99亿,2.02亿,9.24%,7.39亿,3.03亿
2017,,,,,9.73,18.10%,8884.31万,0.52%,3.74,2.91亿,1.46亿,9.13%,6.72亿,3.14亿
2016,,,,,8.24,-1.53%,8837.92万,27.03%,3.42,1.89亿,9876.88万,10.73%,6.16亿,2.61亿
2015,,,,,8.36,15.37%,6957.31万,92.58%,3.10,8430.79万,5003.75万,8.32%,5.58亿,3.12亿
2014,,,,,7.25,False,3612.67万,False,2.71,6038.43万,5428.31万,4.98%,4.88亿,2.37亿
