报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.455,3.075,11.53,10.6792,2.49,-3.21%,2312.18万,151.78%,0.31,7244.08万,-10.23亿,9.28%,9462.44万,2.29亿
2024,23.954,3.075,7.79,7.1719,3.34,19.66%,850.36万,152.35%,0.23,7968.39万,-10.46亿,2.54%,7043.44万,2.43亿
2023,25.061,3.075,8.15,8.9824,2.79,9.78%,-1624.24万,-239.28%,0.20,5192.35万,-10.54亿,-5.87%,6081.93万,2.51亿
2022,28.782,3.075,9.36,11.3315,2.54,-19.24%,1166.17万,-17.83%,0.25,4282.91万,-10.38亿,4.56%,7632.25万,2.77亿
2021,29.735,3.075,9.67,9.4397,3.15,50.03%,1419.21万,116.80%,0.21,2668.63万,-10.50亿,3.89%,6337.04万,2.48亿
2020,17.804,3.075,5.79,8.4781,2.1,30.14%,-8446.96万,-417.13%,0.16,4785.99万,-10.64亿,-47.85%,4997.53万,2.43亿
2019,24.385,3.075,7.93,15.146,1.61,94.23%,2663.59万,104.63%,0.43,9237.29万,-9.81亿,8.24%,8537.35万,2.41亿
2018,26.752,3.075,8.7,32.1987,0.830841,-25.09%,-5.75亿,-1648.30%,0.34,2071.10万,-10.07亿,-726.12%,7109.97万,2.60亿
2017,,,8.57,,1.11,-33.86%,3713.73万,115.94%,2.21,5910.35万,-4.32亿,-8.84%,6.52亿,3.61亿
2016,,,11.53,,1.68,-27.22%,-2.33亿,-10.03%,2.09,7406.74万,-4.70亿,-171.72%,6.60亿,4.66亿
2015,,,18.07,,2.3,-33.31%,-2.12亿,-5543.17%,2.84,1.27亿,-2.37亿,-107.83%,9.46亿,5.50亿
2014,,,7.75,,3.45,2.89%,389.03万,102.25%,3.52,5964.78万,-2485.39万,-7.56%,11.91亿,5.84亿
2013,,,6.88,,3.36,-9.97%,-1.73亿,-75.23%,2.92,1.22亿,-4971.84万,-65.81%,9.83亿,5.41亿
2012,,,6.86,,3.73,-40.48%,-9865.83万,-572.12%,3.58,1.53亿,1.23亿,-33.54%,12.03亿,5.69亿
2011,,,11.5,,6.27,-6.31%,2089.70万,-77.80%,4.00,1.01亿,2.36亿,3.39%,11.63亿,4.83亿
2010,,,26.38,,6.69,16.54%,9412.13万,-18.84%,3.97,1.34亿,2.32亿,14.72%,11.23亿,3.16亿
