报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,72.535,3.6087,20.1,2.1004,25.9,6.14%,1.37亿,27.26%,5.58,10.70亿,11.10亿,7.04%,22.68亿,14.66亿
2024,44.641,3.6323,12.29,1.3243,33.71,33.86%,2.17亿,237.28%,5.23,11.43亿,10.10亿,8.11%,21.44亿,12.62亿
2023,63.319,3.6203,17.49,2.5147,25.18,50.06%,6438.68万,-56.80%,4.57,9.49亿,8.22亿,4.03%,18.64亿,8.91亿
2022,72.16,3.5652,20.24,4.3004,16.78,-12.65%,1.49亿,3.59%,4.41,8.94亿,7.58亿,10.62%,17.66亿,3.27亿
2021,21.605,3.5652,6.06,1.1247,19.21,34.91%,1.44亿,8.31%,4.13,7.35亿,6.73亿,9.23%,16.51亿,3.45亿
2020,21.356,3.5652,5.99,1.4997,14.24,-3.24%,1.33亿,-13.01%,3.89,9.09亿,5.91亿,11.16%,15.13亿,1.87亿
2019,22.389,3.5652,6.28,1.521,14.72,9.36%,1.53亿,26.03%,3.67,8.54亿,5.22亿,12.11%,14.00亿,1.38亿
2018,11.765,2.7424,4.29,0.8741,13.46,10.55%,1.21亿,71.22%,4.35,6.56亿,4.21亿,10.53%,12.76亿,1.71亿
2017,,,6.06,,12.17,17.49%,7076.70万,-28.76%,4.06,4.53亿,3.48亿,6.71%,11.61亿,1.23亿
2016,,,11.03,,10.36,10.50%,9932.96万,49.77%,3.84,7.18亿,3.22亿,10.31%,10.76亿,1.05亿
2015,,,8.37,,9.38,-5.36%,6632.05万,13.52%,2.48,2.30亿,2.72亿,7.51%,6.38亿,1.19亿
2014,,,5.32,,9.91,4.52%,5842.05万,21.15%,2.32,1.48亿,2.37亿,6.13%,5.92亿,1.41亿
2013,,,4.08,,9.48,6.30%,4822.27万,8.59%,2.17,1.22亿,2.08亿,5.34%,5.60亿,2.08亿
2012,,,3.45,,8.92,7.19%,4440.91万,-0.69%,2.08,1.30亿,1.87亿,5.02%,5.26亿,1.81亿
2011,,,3.78,,8.32,12.78%,4471.98万,-16.75%,2.00,1.05亿,1.70亿,5.40%,5.06亿,1.55亿
2010,,,5.97,,7.38,35.30%,5371.57万,20.84%,3.07,1.38亿,1.51亿,7.36%,4.85亿,1.07亿
