报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,73.441,4.8572,15.12,13.5334,4.07,2.13%,5956.35万,-36.62%,2.46,5.05亿,4.86亿,3.07%,14.05亿,4.22亿
2024,53.547,4.8591,11.02,10.1994,5.25,-3.19%,1.18亿,-14.52%,2.52,4.82亿,5.23亿,17.54%,14.83亿,3.09亿
2023,41.351,4.8591,8.51,7.6293,5.42,5.55%,1.38亿,-10.66%,2.48,4.92亿,5.16亿,23.29%,13.88亿,1.71亿
2022,57.386,4.8591,11.81,11.1646,5.14,23.24%,1.54亿,68.55%,2.18,3.10亿,3.94亿,29.19%,11.47亿,1.45亿
2021,50.843,4.8794,10.42,12.1926,4.17,30.90%,9135.99万,21.35%,1.92,4.15亿,2.56亿,22.08%,9.93亿,8815.15万
2020,29.215,4.9433,5.91,9.1871,3.18,-36.45%,7528.78万,-35.62%,1.84,3.85亿,2.47亿,23.67%,9.08亿,7792.72万
2019,26.817,4.9845,5.38,5.3527,5.01,33.05%,1.17亿,81.11%,1.84,1.12亿,2.77亿,23.36%,9.16亿,1.12亿
2018,17.6,5.0001,3.52,4.6684,3.77,19.78%,6456.58万,4.87%,1.69,2.20亿,2.49亿,17.17%,8.45亿,1.04亿
2017,,,5.39,,3.14,88.47%,6157.01万,108.60%,1.69,2.18亿,2.40亿,19.53%,8.05亿,9836.45万
2016,,,6.61,,1.67,-17.90%,2951.52万,-36.01%,1.56,1.75亿,1.84亿,17.76%,7.48亿,9181.43万
2015,,,9.31,,2.03,7.50%,4612.70万,21.97%,1.55,3.37亿,1.82亿,20.98%,7.44亿,8857.93万
2014,,,4.04,,1.89,24.92%,3781.87万,16.21%,3.31,2.99亿,1.63亿,17.77%,7.23亿,8633.44万
2013,,,2.96,,1.51,14.95%,3254.23万,-5.21%,3.19,3.11亿,1.40亿,22.43%,7.00亿,6547.80万
2012,,,2.99,,1.32,19.89%,3432.98万,-3.54%,5.62,3.50亿,1.29亿,26.07%,6.74亿,5204.56万
2011,,,2.79,,1.1,-1.66%,3558.99万,-7.49%,8.10,4.39亿,1.06亿,32.41%,6.48亿,5378.26万
2010,,,,,1.12,32.42%,3847.33万,24.82%,2.62,2837.12万,8182.87万,34.45%,1.57亿,3144.21万
