报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,53.821,5.3553,10.05,11.8375,3.41,-5.63%,-943.80万,51.82%,1.35,1.46亿,-3.23亿,-4.86%,6.81亿,2.59亿
2024,39.897,5.3553,7.45,7.2408,5.51,-33.99%,-8661.74万,-90.33%,1.36,1.25亿,-3.13亿,-19.46%,6.89亿,2.17亿
2023,38.451,5.3553,7.18,4.6049,8.35,4.09%,-4550.94万,-314.46%,1.52,1.03亿,-2.26亿,-5.05%,7.96亿,1.91亿
2022,24.26,5.3553,4.53,3.0212,8.03,36.62%,2122.01万,322.79%,1.62,1.03亿,-1.80亿,2.66%,8.45亿,1.64亿
2021,38.237,5.3553,7.14,6.514,5.87,7.77%,-952.48万,-150.29%,1.58,1.05亿,-2.01亿,-2.97%,8.22亿,2.44亿
2020,32.025,5.3553,5.98,5.8761,5.45,8.91%,1894.00万,109.31%,1.59,7752.58万,-1.92亿,1.91%,8.39亿,1.40亿
2019,31.578,5.3887,5.86,6.3156,5.0,16.43%,-2.03亿,4.37%,1.60,1.30亿,-2.11亿,-41.91%,8.53亿,1.60亿
2018,28.301,5.5275,5.12,6.5816,4.3,-5.78%,-2.13亿,-932.45%,2.14,1.36亿,-764.19万,-50.11%,11.80亿,1.86亿
2017,,,11.01,,4.56,37.83%,2555.40万,-54.74%,2.53,1.04亿,2.11亿,5.55%,14.02亿,1.29亿
2016,,,17.07,,3.31,42.09%,5645.56万,70.36%,3.76,7656.66万,1.95亿,17.03%,11.16亿,1.06亿
2015,,,12.09,,2.33,-3.66%,3313.89万,-8.48%,5.88,1.69亿,1.48亿,14.21%,4.70亿,5125.03万
2014,,,,,2.42,-4.40%,3621.07万,-15.42%,4.39,3574.31万,1.18亿,14.96%,2.63亿,4074.56万
2013,,,,,2.53,18.45%,4281.27万,11.89%,3.91,2984.18万,9361.14万,16.91%,2.35亿,4736.23万
2012,,,,,2.14,9.80%,3826.26万,6.82%,3.31,1801.25万,6200.52万,17.90%,1.99亿,6153.49万
2011,,,,,1.95,False,3582.00万,False,2.68,3973.43万,2758.97万,18.38%,1.61亿,4356.29万
