报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,23.445,1.0799,21.71,3.9692,4.43,1.57%,1708.76万,19.64%,7.66,3.24亿,2.65亿,3.85%,8.27亿,1.56亿
2024,18.358,1.0799,17.0,3.1221,5.88,-14.87%,-6082.95万,-2.00%,7.50,3.26亿,2.48亿,-10.34%,8.10亿,1.57亿
2023,23.477,1.0799,21.74,3.3975,6.91,-15.36%,-5963.59万,-195.48%,8.39,4.42亿,3.23亿,-8.63%,9.06亿,1.53亿
2022,21.792,1.0799,20.18,2.6706,8.16,-13.64%,6246.09万,-34.58%,9.14,5.61亿,4.12亿,7.66%,9.88亿,1.86亿
2021,27.764,1.0799,25.71,2.938,9.45,34.16%,9547.43万,56.61%,8.57,4.24亿,3.58亿,10.86%,9.25亿,1.73亿
2020,14.573,0.88,16.56,2.07,7.04,15.37%,6096.50万,-7.84%,7.28,2.35亿,2.73亿,12.27%,7.20亿,1.52亿
2019,15.506,0.88,17.62,2.5378,6.11,30.26%,6615.25万,117.16%,6.58,1.78亿,2.15亿,12.10%,6.46亿,1.37亿
2018,12.734,0.88,14.47,2.7151,4.69,27.52%,3046.20万,135.80%,5.83,9460.40万,1.54亿,6.50%,5.13亿,8977.20万
2017,,,42.93,,3.68,19.75%,-8509.57万,-931.84%,5.48,4929.27万,1.27亿,-23.15%,4.82亿,8892.06万
2016,,,38.29,,3.07,-26.42%,1022.98万,-64.61%,6.49,9391.01万,2.16亿,3.33%,5.71亿,1.20亿
2015,,,48.2,,4.17,-20.12%,2890.88万,-22.20%,6.50,1.42亿,2.18亿,6.93%,5.72亿,1.05亿
2014,,,,,5.22,-9.45%,3715.89万,-12.99%,5.98,1.04亿,1.92亿,7.12%,3.95亿,1.16亿
2013,,,,,5.77,-12.53%,4270.74万,-5.27%,5.42,6073.20万,1.58亿,6.86%,3.58亿,1.47亿
2012,,,,,6.59,-1.11%,4508.10万,-3.32%,4.77,9157.45万,1.19亿,5.81%,3.51亿,1.45亿
2011,,,,,6.67,False,4662.96万,False,4.26,1.11亿,9143.25万,6.86%,3.25亿,1.58亿
