报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,99.371,3.285,30.25,11.6269,6.41,-12.65%,-197.32万,-104.20%,3.78,10.36亿,3.06亿,-0.11%,12.26亿,2.88亿
2024,53.931,3.1799,16.96,4.9982,10.79,2.49%,1255.60万,123.15%,3.79,11.04亿,3.11亿,1.47%,12.29亿,2.82亿
2023,46.904,3.1799,14.75,4.4543,10.53,6.20%,-5424.56万,57.14%,3.75,7.84亿,3.07亿,-5.10%,12.12亿,3.36亿
2022,34.882,3.1798,10.97,3.5163,9.92,-24.40%,-1.27亿,-187.65%,3.92,8.72亿,3.67亿,-13.37%,12.65亿,3.40亿
2021,86.459,3.1798,27.19,6.5949,13.11,20.78%,1.44亿,18.84%,4.33,6.63亿,5.03亿,11.10%,14.05亿,3.46亿
2020,94.278,3.1797,29.65,8.6812,10.86,19.65%,1.22亿,27.59%,4.10,7.47亿,4.30亿,11.16%,13.28亿,2.95亿
2019,43.562,3.1797,13.7,4.8029,9.07,5.06%,9522.95万,28.29%,3.85,4.17亿,3.57亿,9.73%,12.34亿,1.75亿
2018,23.717,2.2103,10.73,2.745,8.64,21.22%,7422.98万,8.46%,4.56,3.03亿,2.91亿,8.83%,10.25亿,1.75亿
2017,,,14.7,,7.13,42.48%,6844.02万,-1.18%,3.27,4.63亿,2.45亿,10.19%,6.63亿,1.31亿
2016,,,20.1,,5.0,8.81%,6925.90万,42.86%,6.22,4.55亿,2.18亿,13.85%,6.22亿,1.03亿
2015,,,,,4.6,-4.07%,4848.14万,-4.44%,4.47,1.86亿,1.55亿,10.55%,3.36亿,5608.49万
2014,,,,,4.79,-2.05%,5073.57万,0.40%,3.95,1.36亿,1.22亿,10.59%,2.96亿,6720.10万
2013,,,,,4.89,6.75%,5053.37万,17.42%,3.57,9168.76万,9833.08万,10.33%,2.68亿,7483.47万
2012,,,,,4.58,9.29%,4303.60万,3.21%,2.91,8200.62万,5277.65万,9.38%,2.18亿,7333.32万
2011,,,,,4.19,False,4169.92万,False,2.32,3909.32万,1381.59万,10.05%,1.74亿,1.00亿
