报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,32.412,1.359,23.85,17.6152,1.38,40.32%,-4656.16万,-18.95%,12.40,4.44亿,5.25亿,-33.75%,16.85亿,2.35亿
2024,37.3,1.3608,27.41,8.715,4.28,-0.83%,7673.32万,14.26%,12.76,5.10亿,6.05亿,17.93%,17.37亿,1.04亿
2023,35.001,1.339,26.14,8.1021,4.32,-33.35%,6715.63万,-66.59%,12.41,4.48亿,5.56亿,15.56%,16.62亿,1.30亿
2022,28.804,0.7439,38.72,4.4519,6.47,22.27%,2.01亿,17.36%,22.21,6.71亿,5.57亿,31.03%,16.52亿,1.24亿
2021,33.206,0.7366,45.08,6.2653,5.3,27.31%,1.71亿,31.55%,20.22,10.71亿,4.08亿,32.34%,14.90亿,1.15亿
2020,,,,,4.16,19.44%,1.30亿,34.11%,7.19,1.89亿,2.51亿,31.29%,3.97亿,6616.21万
2019,,,,,3.48,68.62%,9707.44万,126.87%,4.82,1.20亿,1.35亿,27.87%,2.66亿,6364.09万
2018,,,,,2.07,29.07%,4278.84万,41.23%,2.96,7727.37万,4797.04万,20.72%,1.55亿,4527.02万
2017,,,,,1.6,False,3029.74万,False,2.50,4918.55万,2237.84万,18.93%,1.31亿,3587.68万
