报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.544,11.1638,3.99,5.0012,6.68,-1.74%,3877.74万,416.36%,2.12,8.48亿,3.82亿,6.50%,23.60亿,2.47亿
2024,34.719,11.1638,3.11,3.4375,10.1,-25.82%,-8722.14万,-312.73%,2.08,7.38亿,3.43亿,-8.54%,24.17亿,2.73亿
2023,33.715,11.1638,3.02,2.4754,13.62,-6.59%,4100.19万,-24.60%,2.19,7.87亿,4.65亿,3.15%,25.46亿,3.19亿
2022,29.807,11.1638,2.67,2.0444,14.58,-6.30%,5437.97万,130.69%,2.16,5.70亿,4.52亿,3.48%,25.18亿,4.85亿
2021,41.083,11.1638,3.68,2.6403,15.56,-4.63%,-1.77亿,-219.38%,2.11,6.54亿,4.03亿,-11.52%,24.72亿,6.25亿
2020,38.043,8.5876,4.43,2.3311,16.32,26.34%,1.48亿,-4.49%,3.00,7.78亿,6.18亿,9.25%,27.13亿,6.00亿
2019,29.77,7.1563,4.16,2.306,12.91,28.87%,1.55亿,18.63%,2.34,2.01亿,4.71亿,11.84%,18.03亿,4.37亿
2018,26.836,7.1563,3.75,2.6782,10.02,32.80%,1.31亿,68.88%,2.16,1.08亿,3.45亿,12.90%,15.75亿,3.03亿
2017,,,3.77,,7.55,24.39%,7756.69万,6.71%,2.83,1.75亿,2.46亿,9.28%,14.68亿,2.11亿
2016,,,6.66,,6.07,193.46%,7268.71万,235.01%,4.61,2.08亿,1.69亿,11.69%,11.38亿,1.59亿
2015,,,6.58,,2.07,8.87%,2169.72万,-29.96%,8.47,1.94亿,1.02亿,10.50%,7.69亿,1.97亿
2014,,,,,1.9,2.83%,3097.77万,-19.22%,4.18,4578.01万,9177.62万,16.32%,2.51亿,5985.54万
2013,,,,,1.85,-1.57%,3834.97万,3.43%,3.66,4896.58万,6378.38万,20.77%,2.20亿,3053.50万
2012,,,,,1.88,16.03%,3707.90万,8.56%,3.15,4968.69万,3727.48万,19.76%,1.89亿,2624.54万
2011,,,,,1.62,False,3415.45万,False,2.66,4429.18万,1087.88万,20.97%,1.61亿,2608.84万
