报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,32.666,3.5584,9.18,3.0701,7.98,1.65%,1694.77万,-49.68%,3.41,7582.94万,5.40亿,2.13%,12.13亿,5.46亿
2024,29.265,3.5387,8.27,2.6775,10.93,6.71%,2269.84万,-78.37%,3.22,1.39亿,5.30亿,2.08%,11.85亿,5.57亿
2023,36.692,3.5349,10.38,3.5832,10.24,18.76%,1.05亿,25.51%,3.19,1.51亿,5.23亿,10.25%,11.73亿,6.08亿
2022,22.415,3.3256,6.74,2.5973,8.63,17.47%,8362.78万,32.17%,2.57,7072.70万,4.41亿,9.70%,9.00亿,4.44亿
2021,22.546,3.3253,6.78,3.0717,7.34,33.07%,6327.30万,10.84%,2.35,7221.51万,3.82亿,8.62%,8.28亿,3.40亿
2020,23.21,3.3252,6.98,4.2047,5.52,15.76%,5708.43万,-18.58%,2.20,6359.67万,3.38亿,10.35%,7.79亿,3.09亿
2019,27.597,3.3249,8.3,5.7855,4.77,26.74%,7010.79万,11.21%,2.10,2.20亿,3.00亿,14.71%,7.44亿,2.11亿
2018,18.246,2.0781,8.78,4.8527,3.76,22.32%,6304.38万,32.32%,3.08,1.41亿,2.50亿,16.76%,6.39亿,2.26亿
2017,,,8.41,,3.07,12.35%,4764.66万,4.16%,4.79,5196.50万,2.02亿,15.50%,5.85亿,1.29亿
2016,,,,,2.74,7.16%,4574.22万,7.15%,3.52,3314.38万,1.68亿,16.72%,3.23亿,6851.66万
2015,,,,,2.55,-10.84%,4269.16万,-20.76%,3.09,1918.10万,1.34亿,16.72%,2.83亿,8578.26万
2014,,,,,2.86,4.70%,5387.60万,-14.37%,2.71,1228.96万,1.05亿,18.81%,2.49亿,4951.66万
2013,,,,,2.74,19.18%,6291.56万,70.69%,2.28,1775.48万,7238.96万,23.00%,2.09亿,7824.83万
2012,,,,,2.29,False,3686.03万,False,1.68,4737.09万,2418.77万,16.06%,1.54亿,7361.50万
