报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,139.483,9.2927,15.01,0.5336,196.04,11.29%,3.07亿,36.61%,7.87,53.59亿,34.55亿,1.58%,73.25亿,43.21亿
2024,78.26,8.9338,8.76,0.3258,240.22,26.01%,3.01亿,-43.70%,7.41,54.53亿,32.40亿,1.26%,66.80亿,44.84亿
2023,107.074,8.8564,12.09,0.5617,190.64,-11.76%,5.35亿,-61.29%,7.29,47.22亿,31.51亿,2.79%,65.58亿,38.65亿
2022,105.155,4.9046,21.44,0.4867,216.05,18.92%,13.82亿,221.26%,12.71,75.17亿,30.67亿,6.40%,63.16亿,34.52亿
2021,95.301,4.8598,19.61,0.5246,181.68,46.20%,4.30亿,2968.07%,9.98,24.31亿,18.45亿,2.35%,49.31亿,34.47亿
2020,34.517,4.3363,7.96,0.2778,124.27,10.59%,-1499.43万,-104.86%,8.26,11.84亿,14.36亿,-0.13%,38.11亿,25.03亿
2019,35.6,4.3362,8.21,0.3168,112.36,9.18%,3.09亿,11.67%,8.44,16.56亿,15.02亿,2.74%,38.91亿,21.07亿
2018,40.979,4.3,9.53,0.3982,102.91,11.86%,2.76亿,1.34%,7.86,10.21亿,12.57亿,2.75%,34.39亿,16.42亿
2017,,,,,92.0,29.78%,2.73亿,-18.30%,6.43,10.88亿,10.44亿,3.04%,23.88亿,16.24亿
2016,,,,,70.89,10.47%,3.34亿,107.03%,5.78,19.42亿,8.32亿,4.77%,21.46亿,13.54亿
2015,,,,,64.18,-4.07%,1.61亿,113.98%,4.87,22.50亿,5.19亿,2.56%,18.10亿,9.77亿
2014,,,,,66.9,False,7537.47万,False,4.08,20.09亿,3.69亿,1.15%,13.42亿,10.54亿
