报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,9165.48,265.8973,34.47,2.7042,2542.0,10.33%,378.64亿,55.45%,6.31,778.99亿,1176.41亿,17.98%,2269.67亿,332.41亿
2024,3930.87,265.7789,14.79,1.2946,3036.4,3.49%,320.51亿,51.76%,5.20,376.89亿,930.78亿,12.97%,1777.31亿,333.13亿
2023,3151.29,263.2657,11.97,1.074,2934.03,8.54%,211.19亿,5.38%,4.08,234.03亿,692.70亿,9.05%,1383.63亿,292.90亿
2022,2477.588,263.2931,9.41,0.9165,2703.29,20.09%,200.42亿,27.88%,3.38,253.38亿,547.58亿,9.16%,1244.55亿,281.04亿
2021,2356.545,263.3011,8.95,1.0469,2251.02,31.25%,156.73亿,140.80%,2.70,171.57亿,399.82亿,8.71%,928.97亿,193.09亿
2020,2146.916,253.7726,8.46,1.2518,1715.01,26.01%,65.09亿,51.93%,2.02,138.85亿,277.48亿,4.93%,745.96亿,180.64亿
2019,1040.468,253.7726,4.1,0.7645,1360.98,28.40%,42.84亿,4.65%,1.82,69.13亿,240.06亿,3.72%,570.80亿,148.87亿
2018,667.905,230.3122,2.9,0.6301,1059.94,12.11%,40.94亿,16.71%,1.54,108.77亿,221.81亿,4.42%,472.74亿,126.70亿
2017,,,3.89,,945.49,19.91%,35.08亿,90.66%,1.50,84.90亿,201.95亿,3.43%,376.43亿,110.90亿
2016,,,2.79,,788.51,6.12%,18.40亿,11.12%,1.29,62.74亿,180.69亿,2.14%,311.17亿,120.03亿
2015,,,2.89,,743.04,26.45%,16.56亿,-29.40%,1.28,60.47亿,175.22亿,1.81%,319.28亿,109.51亿
2014,,,2.71,,587.61,18.06%,23.45亿,10.34%,1.30,44.52亿,175.92亿,4.49%,336.69亿,103.54亿
2013,,,1.79,,497.72,2.80%,21.25亿,-59.22%,1.27,49.68亿,169.78亿,5.75%,330.85亿,82.00亿
2012,,,2.85,,484.15,21.76%,52.11亿,-8.78%,1.29,81.44亿,170.34亿,12.71%,335.83亿,116.02亿
2011,,,2.77,,397.64,39.33%,57.13亿,18.32%,1.15,64.44亿,140.04亿,17.38%,301.33亿,71.60亿
2010,,,3.91,,285.4,36.19%,48.28亿,36.33%,1.50,50.40亿,100.65亿,20.17%,260.29亿,34.83亿
