报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,186.693,17.2864,10.8,0.1526,917.65,-0.09%,5.88亿,104.37%,5.75,21.90亿,47.43亿,0.65%,104.18亿,68.58亿
2024,86.331,14.8591,5.81,0.0695,1241.61,12.36%,4.82亿,-8.53%,5.33,20.44亿,43.64亿,0.37%,85.23亿,60.81亿
2023,96.572,14.7889,6.53,0.0874,1105.0,9.20%,5.27亿,25.37%,5.29,7.25亿,40.46亿,0.49%,84.84亿,51.61亿
2022,95.306,14.7991,6.44,0.0942,1011.9,24.68%,4.20亿,-43.31%,4.95,8.13亿,36.55亿,0.42%,77.71亿,49.30亿
2021,120.215,14.8048,8.12,0.1481,811.59,73.31%,7.41亿,44.70%,4.90,16.69亿,33.94亿,0.91%,76.32亿,50.15亿
2020,137.101,14.5697,9.41,0.2928,468.29,14.26%,5.12亿,3.62%,4.60,11.31亿,28.38亿,1.07%,68.44亿,28.77亿
2019,,,,,409.84,0.83%,4.94亿,17.16%,3.97,10.90亿,25.19亿,1.21%,49.64亿,25.95亿
2018,,,,,406.46,12.93%,4.22亿,-3.13%,3.54,15.04亿,20.83亿,1.03%,44.43亿,25.84亿
2017,,,,,359.93,7.86%,4.36亿,51.97%,3.19,15.24亿,17.18亿,1.21%,38.76亿,17.10亿
2016,,,,,333.7,6.15%,2.87亿,68.70%,2.78,13.11亿,13.35亿,0.86%,33.72亿,14.94亿
2015,,,,,314.38,14.24%,1.70亿,17.04%,2.54,14.44亿,10.79亿,0.54%,30.92亿,10.89亿
2014,,,,,275.2,13.19%,1.45亿,54.28%,2.42,5.67亿,9.34亿,0.53%,29.40亿,11.60亿
2013,,,,,243.13,False,9408.41万,False,2.33,5.28亿,8.30亿,0.39%,28.31亿,13.17亿
