报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,66.079,16.1563,4.09,0.362,136.89,19.19%,5142.07万,1110.26%,2.23,20.30亿,1.90亿,0.38%,36.05亿,39.35亿
2024,45.399,16.1563,2.81,0.291,156.03,-0.40%,2128.41万,-76.11%,2.20,15.27亿,1.39亿,0.14%,35.53亿,37.14亿
2023,52.023,16.1563,3.22,0.3321,156.67,-16.03%,8910.68万,35.30%,2.22,20.28亿,1.77亿,0.57%,35.80亿,33.80亿
2022,42.296,14.0987,3.0,0.2267,186.57,-18.33%,6585.65万,-71.35%,2.13,16.29亿,8766.22万,0.35%,29.96亿,27.94亿
2021,54.139,14.0987,3.84,0.237,228.44,108.92%,2.30亿,-16.15%,2.08,14.50亿,2179.15万,1.01%,29.30亿,31.07亿
2020,49.486,14.0987,3.51,0.4526,109.34,-15.07%,2.74亿,35.13%,2.03,10.59亿,-5803.86万,3.43%,36.11亿,25.71亿
2019,45.116,14.0987,3.2,0.5628,80.16,-4.08%,2.03亿,282.23%,1.87,5.09亿,-4.66亿,2.53%,26.32亿,14.76亿
2018,39.758,14.0987,2.82,0.4757,83.58,24.75%,5307.29万,-75.46%,1.72,3.15亿,-6.69亿,0.64%,24.29亿,16.31亿
2017,,,5.08,,67.0,42.14%,2.16亿,60.90%,1.69,3.22亿,-7.22亿,3.23%,23.76亿,14.32亿
2016,,,5.63,,47.13,14.21%,1.34亿,48.07%,1.53,3.61亿,-9.38亿,2.85%,21.41亿,16.57亿
2015,,,6.35,,41.27,-5.32%,9076.41万,3.04%,1.44,5.20亿,-10.72亿,2.20%,20.07亿,9.92亿
2014,,,5.94,,43.59,4.11%,8808.70万,-97.87%,1.37,1.77亿,-11.63亿,2.04%,19.16亿,11.22亿
2013,,,3.84,,41.87,-5.75%,41.42亿,224.60%,1.31,3.68亿,-12.51亿,99.01%,18.31亿,7.07亿
2012,,,2.58,,44.42,-35.61%,-33.25亿,-206.37%,-3.00,2.29亿,-53.94亿,-76.37%,-33.48亿,7.99亿
2011,,,4.0,,68.99,-11.87%,-10.85亿,-86.08%,0.11,11.20亿,-19.44亿,-15.73%,1.50亿,18.54亿
2010,,,9.11,,78.28,61.20%,-5.83亿,-1022.50%,1.09,17.52亿,-8.59亿,-7.45%,12.38亿,25.38亿
