报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,53.705,10.3278,5.2,0.6526,61.72,9.79%,3670.16万,-28.54%,3.60,6.43亿,-2.86亿,0.55%,37.51亿,20.59亿
2024,38.419,10.3278,3.72,0.4896,78.47,14.16%,6498.24万,330.15%,3.57,6.44亿,-3.23亿,0.92%,37.05亿,21.72亿
2023,43.273,10.3278,4.19,0.6295,68.74,1.31%,1510.70万,104.02%,3.50,5.74亿,-4.01亿,0.29%,36.26亿,22.61亿
2022,31.664,7.9558,3.98,0.4667,67.85,8.85%,-3.75亿,-461.20%,3.47,13.77亿,-4.16亿,-5.48%,35.90亿,21.40亿
2021,38.824,7.9558,4.88,0.6229,62.33,42.42%,1.04亿,369.21%,3.96,5.94亿,-4131.32万,1.65%,31.51亿,16.70亿
2020,36.199,7.9558,4.55,0.827,43.77,1.07%,2215.12万,0.78%,3.84,5.38亿,-1.42亿,0.50%,30.54亿,13.44亿
2019,24.663,7.9558,3.1,0.5695,43.31,4.66%,2198.07万,105.11%,3.80,4.34亿,-1.64亿,0.51%,30.27亿,10.76亿
2018,26.726,7.2427,3.69,0.6459,41.38,1.82%,-4.30亿,-352.21%,3.84,4.07亿,-1.86亿,-10.42%,29.04亿,10.38亿
2017,,,6.58,,40.64,23.70%,1.71亿,8.91%,4.53,5.82亿,3.17亿,4.19%,32.82亿,8.62亿
2016,,,9.22,,32.85,29.46%,1.57亿,32.30%,4.39,4.60亿,2.34亿,4.75%,31.85亿,8.90亿
2015,,,12.64,,25.38,17.28%,1.18亿,453.43%,3.70,3.46亿,9837.13万,4.67%,23.59亿,6.40亿
2014,,,6.12,,21.64,17.80%,2139.73万,136.14%,2.18,2.95亿,-1443.90万,0.99%,9.02亿,4.70亿
2013,,,4.55,,18.37,-4.05%,-5920.91万,14.51%,1.55,2.28亿,-3583.63万,-3.22%,5.28亿,5.50亿
2012,,,6.54,,19.14,-6.78%,-6925.49万,-1260.14%,1.73,4.29亿,2337.28万,-3.62%,5.87亿,4.11亿
2011,,,8.22,,20.54,5.35%,596.95万,-86.68%,1.94,2.93亿,9602.77万,0.29%,6.58亿,4.46亿
2010,,,7.76,,19.49,57.93%,4481.75万,748.64%,3.89,1.88亿,1.49亿,2.30%,6.61亿,3.89亿
