报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,114.964,14.0371,8.19,1.4474,59.57,8.22%,5.31亿,-39.15%,8.04,24.16亿,49.01亿,8.97%,122.91亿,19.14亿
2024,93.855,13.7618,6.82,1.282,73.21,12.03%,11.99亿,-23.19%,7.93,34.31亿,47.40亿,16.46%,113.39亿,17.15亿
2023,92.457,13.4973,6.85,1.4148,65.35,-15.52%,15.61亿,0.88%,7.06,30.62亿,38.08亿,23.97%,97.37亿,18.56亿
2022,100.244,13.4736,7.44,1.296,77.35,-5.96%,15.48亿,81.45%,6.20,19.04亿,28.45亿,20.20%,84.70亿,17.22亿
2021,98.764,13.474,7.33,1.2006,82.26,43.88%,8.53亿,142.97%,5.08,20.41亿,16.95亿,10.44%,69.38亿,14.93亿
2020,49.186,10.2471,4.8,0.8603,57.17,20.42%,3.51亿,149.82%,4.68,14.95亿,10.60亿,6.14%,48.92亿,13.65亿
2019,37.277,10.3547,3.6,0.7851,47.48,-2.53%,1.41亿,-22.52%,4.32,20.68亿,7.70亿,2.99%,45.65亿,10.97亿
2018,27.922,8.618,3.24,0.5732,48.71,-18.90%,1.81亿,50.40%,4.15,19.82亿,6.89亿,3.79%,36.54亿,8.92亿
2017,,,5.17,,60.06,8.28%,1.21亿,206.97%,4.08,13.24亿,5.49亿,1.99%,34.44亿,10.67亿
2016,,,4.61,,55.47,-27.28%,3928.82万,59.26%,5.08,15.92亿,4.48亿,0.68%,32.83亿,8.51亿
2015,,,5.16,,76.27,43.14%,2466.97万,104.65%,5.03,14.03亿,4.22亿,0.33%,32.54亿,10.50亿
2014,,,4.68,,53.29,43.18%,-5.31亿,-709.87%,4.98,14.96亿,3.97亿,-9.93%,31.99亿,11.71亿
2013,,,3.44,,37.22,65.42%,8704.31万,-43.56%,5.80,5.60亿,9.60亿,2.34%,37.35亿,11.85亿
2012,,,4.52,,22.5,12.34%,1.54亿,-44.15%,6.90,5.09亿,9.35亿,6.86%,36.96亿,8.23亿
2011,,,5.24,,20.03,24.70%,2.76亿,-5.34%,8.65,21.04亿,8.62亿,13.79%,35.57亿,5.82亿
2010,,,8.79,,16.06,51.59%,2.92亿,59.99%,6.15,6.72亿,6.48亿,18.18%,21.64亿,3.20亿
