报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,657.946,23.83,27.61,1.0187,484.42,31.90%,29.45亿,7.80%,7.42,77.41亿,87.16亿,10.70%,242.33亿,48.19亿
2024,359.356,23.83,15.08,0.7183,500.26,17.02%,29.32亿,5.10%,7.17,43.96亿,81.54亿,10.58%,227.62亿,51.13亿
2023,310.743,23.83,13.04,0.7269,427.48,6.24%,27.89亿,-18.38%,6.41,54.49亿,64.36亿,9.90%,203.44亿,31.62亿
2022,198.027,23.83,8.31,0.4921,402.38,3.28%,34.17亿,16.56%,6.77,65.29亿,71.46亿,12.79%,206.56亿,35.24亿
2021,259.747,23.83,10.9,0.6747,385.0,33.92%,29.32亿,223.32%,5.58,71.68亿,46.30亿,11.86%,182.74亿,32.01亿
2020,234.011,23.83,9.82,0.8161,286.74,-6.60%,9.07亿,-9.96%,4.58,65.19亿,20.23亿,4.72%,160.55亿,32.27亿
2019,122.963,23.83,5.16,0.4023,305.67,6.24%,10.07亿,148.92%,4.21,76.75亿,14.68亿,4.41%,144.10亿,35.72亿
2018,107.95,23.83,4.53,0.3752,287.7,1.85%,-20.59亿,-534.90%,3.68,51.04亿,4.87亿,-6.32%,116.45亿,42.20亿
2017,,,6.3,,281.91,-1.44%,4.73亿,374.33%,4.81,44.88亿,28.44亿,0.92%,140.66亿,18.86亿
2016,,,5.97,,277.76,3.77%,9980.08万,228.60%,4.82,56.13亿,29.05亿,0.37%,131.65亿,12.55亿
2015,,,5.59,,267.67,10.39%,3037.11万,-89.53%,4.77,60.71亿,30.21亿,0.40%,124.38亿,9.92亿
2014,,,6.96,,242.47,-4.05%,2.90亿,-17.07%,4.77,39.79亿,31.33亿,1.40%,120.44亿,15.15亿
2013,,,4.02,,252.72,27.45%,3.50亿,722.59%,4.77,62.09亿,29.93亿,1.50%,119.98亿,13.55亿
2012,,,5.76,,198.29,-6.79%,4252.64万,-95.05%,4.72,48.53亿,28.99亿,-0.64%,119.15亿,16.97亿
2011,,,6.82,,212.73,14.92%,8.59亿,-13.21%,4.84,59.17亿,30.95亿,4.12%,123.68亿,19.92亿
2010,,,13.55,,185.11,9.62%,9.89亿,64.47%,4.67,55.73亿,27.13亿,5.49%,118.81亿,14.44亿
