报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,29.707,1.8544,16.02,30.6368,0.242413,18.29%,-1000.13万,59.38%,3.55,1.79亿,-4.59亿,-42.87%,6.84亿,4782.23万
2025,25.22,1.8544,13.6,16.4837,1.53,6.71%,-2.27亿,-17.66%,3.60,1.37亿,-4.49亿,-149.50%,6.93亿,2588.45万
2024,16.226,1.8544,8.75,11.3469,1.43,-68.08%,-1.93亿,-303.48%,4.81,2.22亿,-2.22亿,-136.14%,9.11亿,4777.27万
2023,26.384,1.8765,14.06,5.8893,4.48,164.69%,-4789.15万,65.75%,5.94,3.79亿,-2884.37万,-10.36%,11.38亿,9795.79万
2022,19.366,1.8729,10.34,11.4592,1.69,-72.38%,-1.40亿,-299.99%,6.44,3.02亿,1904.78万,-83.10%,12.26亿,2.62亿
2021,40.754,1.8729,21.76,6.6483,6.13,51.86%,6991.07万,100.56%,7.35,7.86亿,1.68亿,11.75%,13.89亿,2.22亿
2020,,,,,4.03,-20.48%,3485.85万,-65.74%,3.58,1.80亿,1.22亿,8.24%,5.14亿,1.56亿
2019,,,,,5.07,39.21%,1.02亿,86.04%,3.33,1.46亿,9222.47万,20.07%,4.80亿,7000.04万
2018,,,,,3.64,86.26%,5468.81万,55.59%,2.11,1.17亿,1.00亿,14.92%,2.96亿,3597.59万
2017,,,,,1.96,False,3514.81万,False,1.70,6638.88万,5082.37万,17.94%,2.39亿,5999.10万
