报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,41.492,1.7075,24.3,10.1696,1.02,21.76%,-8202.75万,-107.25%,9.57,10.68亿,9.22亿,-80.60%,16.34亿,3.03亿
2025,51.464,1.7075,30.14,6.8527,7.51,14.03%,6941.07万,15.83%,10.05,11.65亿,10.04亿,9.24%,17.17亿,2.43亿
2024,43.319,1.7075,25.37,6.5834,6.58,0.80%,5992.24万,-47.55%,9.85,11.12亿,9.79亿,9.10%,16.81亿,2.05亿
2023,46.786,1.7075,27.4,7.1648,6.53,49.90%,1.14亿,193.59%,9.79,10.41亿,9.72亿,17.49%,16.72亿,2.53亿
2022,53.216,1.7183,30.97,12.2055,4.36,-37.20%,-1.22亿,-316.93%,9.07,9.96亿,8.60亿,-28.01%,15.58亿,2.74亿
2021,56.705,1.7507,32.39,8.1707,6.94,-27.27%,5626.83万,-77.29%,9.60,11.94亿,9.82亿,8.11%,16.80亿,2.16亿
2020,98.0,1.7447,56.17,10.2725,9.54,5.48%,2.48亿,-16.04%,10.06,14.76亿,9.99亿,25.97%,17.55亿,2.22亿
2019,81.107,1.0672,76.0,8.9621,9.05,30.86%,2.95亿,44.12%,14.24,12.58亿,8.34亿,32.63%,15.20亿,2.37亿
2018,51.791,1.0672,48.53,7.4951,6.91,38.85%,2.05亿,54.73%,12.12,10.71亿,6.11亿,29.62%,12.94亿,2.28亿
2017,,,41.84,,4.98,44.93%,1.32亿,31.59%,17.08,10.20亿,4.73亿,26.58%,11.39亿,2.28亿
2016,,,,,3.43,17.56%,1.01亿,13.96%,11.68,3.89亿,3.88亿,29.28%,5.84亿,9887.63万
2015,,,,,2.92,10.49%,8824.05万,12.64%,11.23,3.56亿,3.42亿,30.20%,5.33亿,4930.51万
2014,,,,,2.64,0.88%,7833.65万,36.82%,8.01,1.66亿,2.85亿,29.62%,3.44亿,3786.12万
2013,,,,,2.62,False,5725.54万,False,6.25,1.71亿,2.22亿,21.84%,2.67亿,3690.62万
