报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,205.897,29.8401,6.9,2.4664,20.87,3.15%,5.27亿,3.86%,6.79,44.16亿,143.68亿,25.91%,219.33亿,2.17亿
2025,213.954,29.8401,7.17,2.3594,90.68,0.21%,20.05亿,0.45%,6.61,46.75亿,138.41亿,22.70%,213.90亿,2.13亿
2024,220.848,29.8443,7.4,2.4406,90.49,11.90%,19.96亿,8.28%,6.08,43.00亿,124.46亿,22.71%,195.53亿,2.27亿
2023,161.818,29.8557,5.42,2.001,80.87,5.99%,18.43亿,13.97%,5.57,39.08亿,109.96亿,23.37%,177.92亿,2.28亿
2022,136.172,29.8622,4.56,1.7847,76.3,13.02%,16.18亿,8.29%,4.95,37.44亿,95.21亿,22.18%,157.35亿,2.30亿
2021,172.604,29.8622,5.78,2.5567,67.51,25.29%,14.94亿,15.04%,4.51,32.08亿,82.38亿,22.45%,143.44亿,2.03亿
2020,128.706,29.8622,4.31,2.3954,53.73,11.01%,12.98亿,20.08%,4.11,34.18亿,71.10亿,24.64%,132.09亿,3.99亿
2019,121.539,29.8622,4.07,2.5122,48.38,16.31%,10.81亿,9.44%,3.77,29.49亿,61.39亿,22.75%,119.95亿,8.09亿
2018,104.219,29.8622,3.49,2.5053,41.6,11.48%,9.88亿,10.30%,3.50,22.89亿,53.16亿,24.25%,111.53亿,5.08亿
2017,,,4.62,,37.31,22.01%,8.96亿,2.46%,3.24,24.03亿,46.22亿,24.55%,101.84亿,3.61亿
2016,,,4.85,,30.58,-0.14%,8.74亿,6.00%,3.00,16.71亿,39.77亿,28.50%,91.53亿,2.55亿
2015,,,5.95,,30.62,12.40%,8.25亿,9.63%,2.75,24.86亿,32.61亿,27.83%,83.15亿,1.64亿
2014,,,6.37,,27.25,12.73%,7.52亿,0.90%,2.50,21.83亿,25.50亿,27.95%,75.06亿,1.15亿
2013,,,4.78,,24.17,12.31%,7.46亿,2.71%,2.27,15.24亿,18.85亿,31.05%,68.01亿,1.12亿
2012,,,2.78,,21.52,9.69%,7.26亿,21.18%,3.75,12.67亿,12.58亿,33.75%,43.56亿,1.09亿
2011,,,3.07,,19.62,19.08%,5.99亿,42.93%,3.23,16.06亿,6.64亿,30.65%,37.27亿,8240.41万
2010,,,3.81,,16.1,8.79%,4.19亿,87.74%,3.56,8.62亿,2.95亿,38.58%,33.29亿,7780.04万
