报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,31.251,2.5532,12.24,5.6207,1.39,-9.93%,1724.61万,459.36%,5.60,2.69亿,5.40亿,12.87%,14.84亿,9374.60万
2025,37.149,2.5532,14.55,3.6243,10.25,-3.11%,-1.06亿,9.49%,5.53,3.55亿,5.23亿,-13.77%,14.67亿,7510.84万
2024,16.417,2.5532,6.43,1.5517,10.58,-33.83%,-1.17亿,-171.56%,5.94,6.71亿,6.28亿,-12.72%,16.18亿,5617.00万
2023,24.613,2.5532,9.64,1.5393,15.99,11.39%,1.63亿,35.81%,6.96,6.72亿,7.85亿,10.93%,19.08亿,2306.37万
2022,22.06,2.5532,8.64,1.5373,14.35,-1.83%,1.20亿,-26.73%,6.51,5.91亿,6.95亿,9.03%,17.90亿,4364.60万
2021,21.424,2.023,10.59,1.4654,14.62,-10.02%,1.64亿,19.30%,5.79,2.90亿,6.28亿,12.88%,13.15亿,2106.67万
2020,20.695,2.023,10.23,1.2735,16.25,21.56%,1.38亿,23.87%,5.11,2.34亿,4.60亿,10.41%,11.64亿,3598.68万
2019,13.29,1.4461,9.19,0.994,13.37,29.28%,1.11亿,19.94%,6.22,4.27亿,3.45亿,11.08%,10.34亿,2.61亿
2018,9.755,1.0334,9.44,0.9434,10.34,95.36%,9263.78万,48.95%,7.82,2.39亿,2.62亿,10.35%,8.73亿,1.56亿
2017,,,18.05,,5.29,29.37%,6219.19万,33.03%,7.10,1.57亿,1.86亿,11.89%,7.27亿,2.19亿
2016,,,,,4.09,24.02%,4675.13万,3.14%,5.64,1.55亿,1.34亿,11.82%,4.42亿,6084.32万
2015,,,,,3.3,-3.42%,4532.71万,16.48%,5.03,9334.63万,9297.36万,14.15%,3.95亿,7193.88万
2014,,,,,3.42,43.71%,3891.34万,46.88%,3.68,3686.23万,5232.19万,11.67%,2.71亿,4637.48万
2013,,,,,2.38,58.97%,2649.38万,188.89%,3.15,3488.50万,3408.54万,10.88%,2.29亿,4196.42万
2012,,,,,1.5,False,917.10万,False,1.59,2926.58万,971.63万,6.47%,9860.00万,310.16万
