报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,517.299,48.3457,10.7,2.792,46.32,3.62%,8.35亿,3.49%,6.35,44.52亿,222.03亿,22.20%,614.00亿,11.98亿
2025,471.371,48.3457,9.75,1.9702,239.25,-16.03%,32.06亿,0.30%,6.20,40.21亿,215.17亿,16.78%,590.18亿,8.82亿
2024,477.93,48.5208,9.85,1.6773,284.94,7.34%,31.96亿,-3.07%,6.14,35.47亿,211.10亿,14.22%,572.96亿,8.96亿
2023,306.881,48.404,6.34,1.156,265.46,18.62%,32.97亿,8.47%,5.99,53.25亿,208.36亿,15.66%,549.42亿,9.27亿
2022,236.533,48.2721,4.9,1.0569,223.79,14.09%,30.40亿,-0.41%,6.12,65.80亿,202.57亿,20.23%,552.02亿,10.41亿
2021,199.182,48.1117,4.14,1.2292,162.04,24.61%,30.52亿,33.83%,6.03,47.34亿,193.21亿,24.18%,468.04亿,14.56亿
2020,224.201,48.1117,4.66,1.7242,130.03,9.13%,22.81亿,-27.04%,5.87,28.38亿,186.04亿,18.82%,391.93亿,13.94亿
2019,167.91,48.1117,3.49,1.6122,104.15,9.02%,31.26亿,6.19%,6.26,18.17亿,183.71亿,41.18%,373.74亿,19.15亿
2018,148.665,48.1117,3.09,2.177,68.29,-15.98%,29.44亿,8.91%,5.67,14.75亿,162.77亿,53.10%,293.15亿,16.83亿
2017,,,3.9,,81.27,-12.78%,27.03亿,-12.51%,5.53,29.57亿,143.33亿,38.98%,292.70亿,32.95亿
2016,,,4.09,,84.61,21.31%,30.89亿,14.58%,5.18,57.28亿,129.44亿,34.45%,251.87亿,48.55亿
2015,,,4.35,,69.74,8.38%,26.96亿,4.07%,4.77,22.03亿,109.86亿,38.63%,241.30亿,129.07亿
2014,,,3.01,,64.17,8.97%,25.91亿,11.56%,4.40,21.27亿,95.25亿,38.37%,225.70亿,113.48亿
2013,,,1.72,,58.31,11.61%,23.22亿,17.73%,4.02,11.00亿,79.19亿,38.41%,207.55亿,93.77亿
2012,,,1.82,,52.25,-12.16%,19.73亿,-0.25%,3.66,9.66亿,64.45亿,36.76%,182.68亿,90.11亿
2011,,,1.67,,59.49,6.72%,19.77亿,11.57%,3.41,11.00亿,54.19亿,33.08%,164.47亿,13.53亿
2010,,,2.37,,55.74,7.39%,17.72亿,68.45%,3.07,10.02亿,39.98亿,31.73%,148.62亿,1.37亿
