报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,24.609,2.7013,9.11,1.0,-4.50%,1045.71万,-24.46%,5.11,24.609,227.75,1.7828,PS；PE,6.54亿,5.44亿,11.64%,15.12亿,850.06万,0.2,40%: 最新年度营业收入下滑；最新年度净利润同比下降,溧阳市城市建设发展集团有限公司
2026-03-31,24.609,2.7013,9.11,1.0,-4.50%,1045.71万,-24.46%,5.11,6.1523,227.75,1.7828,PS；PE,6.54亿,5.44亿,11.64%,15.12亿,850.06万,0.2,,溧阳市城市建设发展集团有限公司
2025,31.146,2.7013,11.53,5.08,-5.25%,9532.11万,-8.92%,5.08,6.1311,32.9429,2.2697,PS；PE,6.69亿,5.33亿,20.43%,15.04亿,660.46万,0.23500000000000001,,溧阳市城市建设发展集团有限公司
2024,20.194,1.8629,10.84,5.36,-14.87%,1.05亿,-28.80%,4.96,3.7675,27.7949,2.1855,PS；PE,6.44亿,5.07亿,22.55%,14.67亿,636.75万,0.536,,溧阳市城市建设发展集团有限公司
2023,22.001,1.8629,11.81,6.3,70.90%,1.47亿,623.90%,7.15,3.4922,21.8704,1.6517,PS；PE,5.56亿,5.28亿,26.72%,14.48亿,479.59万,,,溧阳市城市建设发展集团有限公司
2022,32.508,1.8629,17.45,3.69,-11.96%,2030.69万,-60.57%,6.38,8.8098,158.6364,2.7351,PS；PE,3.67亿,3.91亿,5.74%,12.85亿,500.76万,,,溧阳市城市建设发展集团有限公司
2021,13.193,1.1655,11.32,4.19,11.86%,5150.05万,-6.17%,6.28,3.1487,40.4286,1.8025,PS；PE,4.03亿,3.71亿,14.48%,12.69亿,648.35万,0.3,,溧阳市城市建设发展集团有限公司
2020,12.876,1.16,11.1,3.74,-25.62%,5488.50万,-55.63%,7.6,3.4428,33.6364,1.4605,PS；PE,5.46亿,3.68亿,17.39%,10.46亿,644.36万,0.7,,溧阳市城市建设发展集团有限公司
2019,9.104,0.8,11.38,5.03,2.81%,1.24亿,19.86%,7.79,1.8099,10.6355,1.4608,PS；PE,2.94亿,4.05亿,28.15%,9.91亿,571.77万,0.75,,溧阳市城市建设发展集团有限公司
2018,6.784,0.8,8.48,4.89,6.24%,1.03亿,22.18%,10.32,1.3873,9.5281,0.8217,PS；PE,2.19亿,3.49亿,24.12%,8.99亿,631.39万,0.4,,溧阳市城市建设发展集团有限公司
2017,,,12.09,4.61,9.22%,8447.48万,21.92%,9.43,,9.3,1.2821,PS；PE,4325.95万,2.84亿,21.19%,8.16亿,719.21万,,,溧阳市城市建设发展集团有限公司
2016,,,,4.22,-0.27%,6928.83万,28.23%,5.21,,,,PS；PE,2308.40万,2.04亿,19.03%,3.63亿,722.05万,,,溧阳市城市建设发展集团有限公司
2015,,,,4.23,3.51%,5403.26万,-5.08%,4.47,,,,PS；PE,1857.63万,1.63亿,14.83%,3.10亿,824.49万,,,溧阳市城市建设发展集团有限公司
2014,,,,4.09,28.41%,5692.68万,85.10%,3.78,,,,PS；PE,5758.42万,1.25亿,15.63%,2.61亿,810.61万,,,溧阳市城市建设发展集团有限公司
2013,,,,3.18,False,3075.49万,False,3.87,,,,PS；PE,9473.22万,1.34亿,11.49%,2.61亿,669.48万,,,溧阳市城市建设发展集团有限公司
