报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,25.638,1.773,14.46,1.36,3.30%,2067.59万,-31.46%,8.35,18.8515,120.5,1.7317,PS；PE,4.27亿,3.76亿,16.24%,15.30亿,931.53万,0.27999999999999997,20%: 最新年度净利润同比下降,武汉当代城市建设发展有限公司
2026-03-31,25.638,1.773,14.46,1.36,3.30%,2067.59万,-31.46%,8.35,4.7129,120.5,1.7317,PS；PE,4.27亿,3.76亿,16.24%,15.30亿,931.53万,0.27999999999999997,,武汉当代城市建设发展有限公司
2025,27.18,1.773,15.33,6.38,-7.81%,1.43亿,0.96%,8.24,4.2602,18.9259,1.8604,PS；PE,3.30亿,3.55亿,24.12%,15.17亿,1003.97万,0.25,,武汉当代城市建设发展有限公司
2024,27.233,1.773,15.36,6.92,-3.69%,1.42亿,11.34%,7.7,3.9354,19.2,1.9948,PS；PE,3.75亿,2.59亿,23.73%,14.14亿,799.64万,0.22000000000000003,,武汉当代城市建设发展有限公司
2023,26.169,1.773,14.76,7.19,180.67%,1.28亿,266.11%,7.09,3.6396,20.5,2.0818,PS；PE,1.98亿,1.64亿,19.56%,13.02亿,696.36万,,,武汉当代城市建设发展有限公司
2022,30.017,1.773,16.93,2.56,-41.05%,-7676.46万,56.28%,6.36,11.7254,,2.6619,PS；PE,2.20亿,4215.06万,-32.97%,11.60亿,820.99万,,,武汉当代城市建设发展有限公司
2021,14.657,1.3867,10.57,4.35,7.21%,-1.76亿,-715.68%,6.89,3.3694,,1.5341,PS；PE,5.40亿,6580.88万,-41.05%,12.89亿,2323.81万,,,武汉当代城市建设发展有限公司
2020,16.058,1.3867,11.58,4.05,-40.09%,2852.11万,150.06%,8.15,3.9649,55.1429,1.4209,PS；PE,5.89亿,3.19亿,6.63%,14.97亿,292.68万,,,武汉当代城市建设发展有限公司
2019,16.516,1.3867,11.91,6.77,4.39%,1140.58万,-91.53%,7.69,2.4396,148.875,1.5488,PS；PE,3.30亿,2.90亿,3.51%,11.22亿,320.33万,,,武汉当代城市建设发展有限公司
2018,23.588,1.3867,17.01,6.48,20.16%,1.35亿,2348.96%,6.93,3.6401,17.5361,2.4545,PS；PE,6.47亿,2.85亿,21.89%,9.76亿,1.27亿,,,武汉当代城市建设发展有限公司
2017,,,18.23,5.39,19.52%,550.14万,110.20%,5.96,,455.75,3.0587,PS；PE,8680.27万,1.66亿,0.93%,8.69亿,2.56亿,,,武汉当代城市建设发展有限公司
2016,,,30.96,4.51,5.30%,-5394.03万,-225.42%,5.93,,,5.2209,PS；PE,1.04亿,1.60亿,-9.78%,8.63亿,2.56亿,,,武汉当代城市建设发展有限公司
2015,,,29.8,4.29,10.96%,4300.71万,215.41%,6.91,,96.129,4.3126,PS；PE,1.77亿,2.14亿,14.59%,12.01亿,1.00亿,,,武汉当代城市建设发展有限公司
2014,,,19.45,3.86,12.69%,-3726.53万,-219.32%,6.6,,,2.947,PS；PE,3.72亿,1.75亿,-6.71%,11.48亿,5446.11万,0.05,,武汉当代城市建设发展有限公司
2013,,,15.6,3.43,-7.31%,3123.15万,-43.43%,4.8,,60.0,3.25,PS；PE,1.36亿,2.18亿,12.29%,8.55亿,5680.54万,0.06,,武汉当代城市建设发展有限公司
2012,,,12.05,3.7,-1.49%,5521.15万,37.50%,4.43,,26.1957,2.7201,PS；PE,1.43亿,2.00亿,15.98%,5.98亿,1.38亿,,,武汉当代城市建设发展有限公司
2011,,,14.13,3.75,10.75%,4015.30万,34.94%,3.9,,42.8182,3.6231,PS；PE,1.09亿,1.49亿,11.58%,4.89亿,1.82亿,0.05,,武汉当代城市建设发展有限公司
2010,,,17.45,3.39,36.75%,2975.73万,33.93%,3.62,,69.8,4.8204,PS；PE,8700.64万,1.17亿,9.50%,4.45亿,1.82亿,0.05,,武汉当代城市建设发展有限公司
