报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,54.006,1.3045,41.4,0.926565,9.89%,1570.44万,292.79%,1.6,58.2863,339.6226,25.875,PS；PE,1.69亿,-1.37亿,26.22%,3.75亿,1406.24万,,,大连星海湾金融商务区投资管理股份有限公司
2026-03-31,54.006,1.3045,41.4,0.926565,9.89%,1570.44万,292.79%,1.6,14.5716,339.6226,25.875,PS；PE,1.69亿,-1.37亿,26.22%,3.75亿,1406.24万,,,大连星海湾金融商务区投资管理股份有限公司
2025,53.349,1.288,41.42,5.07,0.29%,2725.72万,138.84%,1.48,10.5225,197.2381,27.9865,PS；PE,1.61亿,-1.52亿,11.19%,3.51亿,1248.32万,,,大连星海湾金融商务区投资管理股份有限公司
2024,46.729,1.288,36.28,5.05,7.93%,-7018.22万,-304.16%,1.15,9.2533,,31.5478,PS；PE,1.18亿,-1.78亿,-8.55%,2.97亿,1172.97万,,,大连星海湾金融商务区投资管理股份有限公司
2023,25.322,1.288,19.66,4.68,197.75%,3437.68万,144.85%,1.73,5.4107,73.6605,11.3642,PS；PE,1.08亿,-1.06亿,12.65%,3.60亿,952.98万,,,大连星海湾金融商务区投资管理股份有限公司
2022,21.561,1.288,16.74,1.57,-23.16%,-7664.22万,61.24%,1.45,13.7331,,11.5448,PS；PE,4269.21万,-1.40亿,-59.98%,3.09亿,555.43万,,,大连星海湾金融商务区投资管理股份有限公司
2021,15.765,1.288,12.24,2.05,79.12%,-1.98亿,-182.59%,2.08,7.6902,,5.8846,PS；PE,3770.96万,-6454.24万,-99.65%,3.96亿,657.41万,,,大连星海湾金融商务区投资管理股份有限公司
2020,24.086,1.288,18.7,1.14,-64.25%,-6998.06万,-265.33%,3.65,21.1281,,5.1233,PS；PE,6548.15万,1.33亿,-64.04%,6.02亿,471.80万,,,大连星海湾金融商务区投资管理股份有限公司
2019,55.976,1.288,43.46,3.19,-5.41%,4232.79万,-15.79%,4.23,17.5473,132.2581,10.2742,PS；PE,1.25亿,2.03亿,12.11%,8.52亿,208.35万,,,大连星海湾金融商务区投资管理股份有限公司
2018,24.371,0.92,26.49,3.38,0.84%,5026.18万,-9.37%,3.92,7.2104,67.9231,6.7577,PS；PE,1.72亿,1.64亿,15.28%,7.83亿,196.25万,0.0,,大连星海湾金融商务区投资管理股份有限公司
2017,,,19.81,3.45,14.60%,5545.98万,65.31%,4.77,,46.0056,4.153,PS；PE,2.00亿,1.19亿,15.22%,6.41亿,278.81万,0.2,,大连星海湾金融商务区投资管理股份有限公司
2016,,,28.14,3.01,3.88%,3354.86万,-21.96%,4.36,,77.1593,6.4541,PS；PE,3.98亿,8921.87万,10.28%,6.04亿,373.53万,0.2,,大连星海湾金融商务区投资管理股份有限公司
2015,,,36.23,3.05,5.22%,4298.72万,11.62%,4.2,,77.5305,8.6262,PS；PE,1.19亿,7779.13万,15.22%,4.10亿,182.15万,0.15,,大连星海湾金融商务区投资管理股份有限公司
2014,,,12.17,2.9,14.93%,3851.12万,18.39%,3.88,,29.0731,3.1366,PS；PE,1.21亿,5203.33万,13.44%,3.87亿,183.62万,,,大连星海湾金融商务区投资管理股份有限公司
2013,,,9.21,2.52,20.71%,3252.90万,158.52%,3.46,,26.0464,2.6618,PS；PE,1.77亿,1553.39万,16.91%,3.48亿,167.13万,,,大连星海湾金融商务区投资管理股份有限公司
2012,,,8.29,2.09,29.64%,1258.26万,177.07%,3.14,,60.5994,2.6401,PS；PE,1.42亿,-1699.51万,3.88%,3.06亿,1003.94万,,,大连星海湾金融商务区投资管理股份有限公司
2011,,,10.45,1.61,24.69%,454.13万,-13.13%,3.04,,211.5385,3.4375,PS；PE,1.16亿,-2957.77万,-1.81%,2.96亿,912.62万,,,大连星海湾金融商务区投资管理股份有限公司
2010,,,13.97,1.26,8.42%,522.75万,37.56%,2.99,,245.9507,4.6722,PS；PE,7002.41万,-3239.51万,2.78%,2.90亿,910.21万,,,大连星海湾金融商务区投资管理股份有限公司
