报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,45.687,5.6058,8.15,1.8393,18.63,-18.77%,2.42亿,-23.13%,6.86,8.15亿,22.29亿,13.22%,39.17亿,91.11万
2024,48.788,5.6078,8.7,1.3813,35.32,4.25%,5.13亿,5.08%,6.73,11.07亿,21.84亿,14.78%,38.42亿,75.92万
2023,46.056,5.6098,8.21,1.3594,33.88,21.08%,4.88亿,10.26%,6.08,13.10亿,18.97亿,14.58%,34.75亿,53.52万
2022,31.281,4.6758,6.69,1.118,27.98,18.72%,4.43亿,14.04%,6.71,12.09亿,16.98亿,15.88%,31.94亿,34.69万
2021,29.681,4.5454,6.53,1.2593,23.57,23.41%,3.88亿,6.90%,6.35,11.97亿,15.09亿,16.56%,28.91亿,24.99万
2020,29.0,4.5454,6.38,1.5183,19.1,17.96%,3.63亿,11.84%,5.74,12.85亿,12.62亿,19.05%,26.16亿,19.84万
2019,32.272,4.5454,7.1,1.9933,16.19,-1.80%,3.25亿,-25.64%,5.16,10.64亿,10.24亿,20.08%,23.52亿,9102.56万
2018,30.551,3.2467,9.41,1.8527,16.49,20.04%,4.37亿,51.23%,6.63,7.72亿,8.54亿,26.48%,21.54亿,45.48万
2017,,,10.2,,13.74,42.04%,2.89亿,47.54%,5.55,8.04亿,5.39亿,21.03%,18.03亿,15.78万
2016,,,,,9.67,13.68%,1.96亿,39.66%,3.25,3.87亿,3.47亿,20.24%,7.91亿,7.66万
2015,,,,,8.51,14.32%,1.40亿,12.21%,2.56,1.97亿,1.97亿,16.48%,6.24亿,4.80万
2014,,,,,7.44,-5.12%,1.25亿,-48.75%,2.30,1.76亿,1.35亿,16.75%,5.45亿,24.71万
2013,,,,,7.84,13.47%,2.44亿,14.08%,1.66,4.69亿,4119.33万,31.13%,3.19亿,17.07万
2012,,,,,6.91,False,2.14亿,False,1.78,4.24亿,2.10亿,31.47%,5.80亿,74.05万
