报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,27.792,3.7056,7.5,1.8829,11.07,14.80%,-5488.96万,63.01%,7.86,6.75亿,10.45亿,-5.37%,29.70亿,7.60亿
2024,21.665,3.2432,6.68,1.4434,15.01,-34.97%,-2.22亿,-283.99%,7.87,6.92亿,11.00亿,-15.38%,26.75亿,6.94亿
2023,27.89,3.243,8.6,1.2084,23.08,-8.64%,1.20亿,-57.72%,8.75,7.82亿,13.86亿,4.91%,29.70亿,6.12亿
2022,27.636,3.2437,8.52,1.0941,25.26,22.80%,2.85亿,-8.87%,8.66,9.08亿,13.77亿,11.17%,29.48亿,6.24亿
2021,25.575,2.753,9.29,1.2433,20.57,9.08%,3.13亿,7.36%,9.62,11.89亿,11.88亿,15.24%,27.95亿,5.04亿
2020,19.678,2.2962,8.57,1.0434,18.86,19.30%,2.91亿,15.31%,10.34,11.68亿,9.61亿,15.67%,24.57亿,4.47亿
2019,16.981,1.9188,8.85,1.0741,15.81,38.70%,2.52亿,-16.30%,11.42,7.69亿,7.49亿,17.28%,22.45亿,4.13亿
2018,15.902,1.296,12.27,1.3974,11.38,21.72%,3.02亿,31.00%,15.24,7.46亿,6.55亿,26.51%,21.77亿,5.45亿
2017,,,16.31,,9.35,58.12%,2.30亿,77.51%,21.33,8.67亿,4.16亿,24.62%,15.36亿,2.79亿
2016,,,,,5.91,46.11%,1.30亿,159.71%,11.77,2.26亿,2.27亿,21.93%,6.36亿,2.19亿
2015,,,,,4.05,7.81%,4994.79万,34.27%,9.67,9608.65万,1.25亿,12.34%,5.22亿,1.52亿
2014,,,,,3.75,-12.41%,3719.93万,-67.46%,27.97,8852.57万,3.77亿,9.91%,4.20亿,1.22亿
2013,,,,,4.29,False,1.14亿,False,26.49,7930.82万,3.55亿,26.67%,3.97亿,9611.30万
