报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,99.511,12.6283,7.88,2.6953,27.69,-5.00%,7903.78万,-48.39%,6.67,26.52亿,38.15亿,3.11%,88.15亿,6872.66万
2024,126.914,12.6283,10.05,2.6837,47.29,-9.27%,2.27亿,-24.82%,6.66,34.02亿,38.28亿,5.03%,87.72亿,8454.39万
2023,66.93,12.6283,5.3,1.2842,52.12,-0.28%,3.02亿,-49.05%,6.62,36.75亿,37.78亿,5.36%,86.99亿,1.16亿
2022,67.183,12.6283,5.32,1.2853,52.27,2.09%,5.93亿,25.76%,6.48,36.31亿,36.54亿,12.15%,85.88亿,5754.77万
2021,75.138,12.6283,5.95,1.4678,51.19,-6.91%,4.72亿,21.53%,6.11,37.56亿,32.21亿,9.79%,80.65亿,7387.43万
2020,52.845,9.7141,5.44,0.961,54.99,-7.84%,3.88亿,-46.34%,5.25,29.80亿,28.79亿,7.54%,54.51亿,6288.18万
2019,71.204,9.7141,7.33,1.1933,59.67,-15.12%,7.24亿,16.10%,4.96,28.15亿,26.44亿,12.34%,51.47亿,3917.02万
2018,61.927,8.095,7.65,0.8809,70.3,7.84%,6.23亿,34.37%,5.24,26.58亿,20.74亿,9.16%,45.46亿,6828.15万
2017,,,8.52,,65.19,55.17%,4.64亿,22.32%,6.42,13.38亿,15.71亿,7.78%,39.84亿,7097.20万
2016,,,10.77,,42.01,63.95%,3.79亿,22.08%,5.42,10.97亿,12.08亿,9.85%,32.44亿,6443.56万
2015,,,11.16,,25.63,18.48%,3.11亿,23.01%,4.77,11.42亿,9.16亿,13.25%,28.08亿,1909.35万
2014,,,5.62,,21.63,32.88%,2.53亿,36.10%,3.92,8.65亿,6.77亿,12.45%,21.08亿,3830.52万
2013,,,5.03,,16.28,38.05%,1.86亿,31.32%,6.47,9.32亿,4.88亿,11.80%,16.36亿,2524.70万
2012,,,2.4,,11.79,-7.02%,1.41亿,7.19%,5.84,10.26亿,3.65亿,12.09%,14.27亿,674.24万
2011,,,,,12.68,10.39%,1.32亿,38.88%,5.45,11.42亿,2.87亿,10.30%,13.10亿,702.88万
2010,,,,,11.49,33.03%,9491.18万,16.98%,2.40,1.87亿,1.67亿,8.17%,4.33亿,576.41万
