报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,15.121,0.8538,17.71,7.9706,0.474272,26.50%,88.37万,-8.66%,3.21,7230.78万,1.13亿,1.65%,2.75亿,6296.49万
2025,21.422,0.8538,25.09,7.9048,2.71,19.58%,1872.42万,-3.53%,3.20,8891.99万,1.12亿,6.73%,2.74亿,4817.93万
2024,8.795,0.6568,13.39,3.8744,2.27,26.18%,1940.88万,-3.92%,4.00,7947.18万,1.02亿,8.45%,2.63亿,4443.38万
2023,6.89,0.6568,10.49,3.8278,1.8,0.41%,2020.07万,-25.78%,3.90,1.04亿,9706.26万,11.19%,2.57亿,4191.62万
2022,,,,,1.79,19.86%,2721.63万,-7.92%,3.45,3549.45万,8845.43万,15.18%,1.87亿,4686.04万
2021,,,,,1.49,26.27%,2955.60万,12.85%,3.14,3159.54万,7454.73万,19.73%,1.71亿,3916.42万
2020,,,,,1.18,17.28%,2618.97万,44.61%,2.80,4048.88万,5925.27万,22.07%,1.52亿,1965.66万
2019,,,,,1.01,20.22%,1811.04万,-3.81%,2.62,1931.60万,4196.09万,17.96%,1.08亿,1603.81万
2018,,,,,0.838954,43.94%,1882.71万,30.26%,2.40,2124.03万,3653.88万,25.99%,8503.79万,1311.30万
2017,,,,,0.539079,33.37%,1445.37万,71.02%,1.94,1493.43万,2330.43万,26.81%,6981.08万,1146.76万
2016,,,,,0.40421,24.56%,845.12万,71.00%,1.54,2103.94万,1033.16万,20.91%,5535.71万,649.48万
2015,,,,,0.324521,64.94%,494.23万,115.03%,1.29,1115.39万,274.67万,15.23%,4024.93万,455.46万
2014,,,,,0.19675,33.61%,229.84万,281.05%,1.24,902.64万,236.57万,11.68%,1362.86万,530.96万
2013,,,,,0.147259,False,60.32万,False,1.03,280.20万,29.71万,4.10%,1133.02万,318.34万
