报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,14.81,0.5017,29.52,11.6918,0.316675,6.60%,570.92万,99.44%,7.11,9367.38万,9757.36万,18.03%,3.56亿,2575.60万
2025,16.988,0.5017,33.86,14.1567,1.2,-6.34%,1124.05万,7.70%,6.98,7796.51万,9186.44万,9.35%,3.50亿,2224.07万
2024,12.388,0.4561,27.16,9.6781,1.28,-56.54%,1043.68万,-80.03%,7.49,1.06亿,8711.44万,8.13%,3.42亿,1705.14万
2023,12.354,0.3258,37.92,4.1878,2.95,39.52%,5226.13万,55.32%,10.54,1.72亿,9420.69万,17.70%,3.43亿,4093.86万
2022,,,,,2.12,40.19%,3364.69万,136.67%,6.15,4490.17万,5446.61万,15.90%,1.45亿,5511.08万
2021,,,,,1.51,76.85%,1421.70万,-20.43%,4.70,3248.83万,2290.32万,10.05%,1.11亿,3285.47万
2020,,,,,0.85351,14.75%,1786.76万,38.31%,4.17,1394.96万,2497.30万,20.57%,8494.00万,1248.04万
2019,,,,,0.743808,36.47%,1291.82万,63.64%,3.15,1196.89万,891.76万,17.37%,6294.12万,1196.10万
2018,,,,,0.54504,False,789.44万,False,3.01,355.94万,2731.80万,14.48%,4519.96万,880.05万
