报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,28.589,0.9128,31.32,14.2987,0.499853,25.01%,178.74万,162.29%,6.59,1.43亿,1.97亿,4.06%,6.08亿,2.78亿
2025,30.77,0.9128,33.71,18.1,1.7,-21.61%,-1874.90万,-575.94%,6.57,7521.90万,1.95亿,-11.79%,6.06亿,2.79亿
2024,35.362,0.9128,38.74,16.3713,2.16,-56.35%,393.93万,-94.36%,6.87,1.24亿,2.24亿,1.67%,6.35亿,3.18亿
2023,16.872,0.923,18.28,3.4016,4.96,14.85%,6988.32万,-4.96%,6.94,2.03亿,2.35亿,14.34%,6.49亿,2.48亿
2022,15.774,0.923,17.09,3.6599,4.31,96.71%,7353.13万,31.28%,6.37,2.88亿,1.82亿,17.39%,5.95亿,1.94亿
2021,,,,,2.19,53.93%,5601.22万,73.02%,5.92,6181.89万,1.28亿,25.96%,2.04亿,1.13亿
2020,,,,,1.42,31.21%,3237.32万,103.22%,4.40,4054.75万,8469.05万,23.06%,1.48亿,8692.37万
2019,,,,,1.09,-25.84%,1593.01万,-59.27%,3.60,3662.65万,6119.10万,15.20%,1.21亿,8907.01万
2018,,,,,1.46,68.63%,3911.34万,29.41%,4.61,986.93万,5194.00万,28.65%,1.09亿,8595.70万
2017,,,,,0.868354,102.88%,3022.51万,246.79%,3.25,2891.74万,3532.64万,34.81%,1.06亿,1.21亿
2016,,,,,0.428021,26.07%,871.58万,40.14%,2.18,678.70万,818.40万,20.36%,6554.27万,5596.51万
2015,,,,,0.339499,-39.03%,621.94万,-30.56%,2.06,604.08万,2407.43万,18.32%,6182.69万,4738.75万
2014,,,,,0.556871,False,895.59万,False,3.56,268.26万,1848.93万,16.08%,3560.75万,3670.54万
