报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,49.543,1.0119,48.96,5.5294,2.24,4.10%,3377.02万,3.11%,11.72,2.47亿,5.36亿,15.02%,12.24亿,3.25亿
2025,49.038,1.0055,48.77,4.7795,10.26,17.51%,1.32亿,17.49%,11.47,2.51亿,5.02亿,12.91%,11.91亿,3.15亿
2024,32.272,1.001,32.24,3.6967,8.73,26.23%,1.13亿,-15.03%,10.27,1.75亿,4.12亿,12.94%,10.72亿,2.65亿
2023,35.441,0.7,50.63,5.1215,6.92,14.82%,1.33亿,-8.78%,13.74,2.65亿,3.67亿,19.53%,9.70亿,1.82亿
2022,47.355,0.7,67.65,7.8663,6.02,10.04%,1.45亿,-19.04%,12.68,4.28亿,2.98亿,24.35%,8.93亿,1.77亿
2021,86.009,0.7,122.87,15.7238,5.47,77.80%,1.80亿,112.70%,11.84,5.04亿,2.50亿,33.15%,8.33亿,1.52亿
2020,,,,,3.08,32.00%,8447.47万,30.06%,4.22,7722.30万,1.17亿,27.35%,2.24亿,8735.01万
2019,,,,,2.33,98.45%,6494.96万,487.89%,2.98,2984.30万,5878.12万,27.38%,1.59亿,7711.74万
2018,,,,,1.18,11.88%,1104.79万,-25.69%,1.80,1648.01万,523.95万,9.35%,9751.25万,4551.71万
2017,,,,,1.05,False,1486.75万,False,1.28,426.79万,94.26万,14.15%,6277.36万,4433.90万
