报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,79.575,4.5733,17.4,2.7941,7.12,25.04%,6665.08万,8.62%,4.19,9.08亿,8.59亿,9.36%,19.14亿,12.59亿
2025,70.337,4.5733,15.38,2.4313,28.93,17.52%,3.04亿,-6.43%,4.04,10.11亿,7.93亿,10.52%,18.48亿,11.80亿
2024,37.436,3.2667,11.46,1.5206,24.62,6.08%,3.25亿,2.36%,5.32,11.04亿,7.15亿,13.21%,17.37亿,10.21亿
2023,41.128,3.2667,12.59,1.772,23.21,25.76%,3.18亿,21.13%,4.92,12.55亿,6.18亿,13.69%,16.07亿,9.22亿
2022,49.491,3.2667,15.15,2.681,18.46,7.76%,2.62亿,55.59%,4.35,9.77亿,4.62亿,14.21%,14.21亿,8.86亿
2021,34.986,3.2667,10.71,2.0424,17.13,47.06%,1.69亿,62.06%,3.80,7.93亿,3.08亿,9.84%,12.41亿,7.54亿
2020,,,,,11.65,20.02%,1.04亿,67.12%,2.04,1.46亿,1.56亿,8.93%,4.99亿,6.33亿
2019,,,,,9.7,0.28%,6222.99万,-0.03%,1.59,1.82亿,6003.47万,6.41%,3.90亿,5.29亿
2018,,,,,9.68,52.16%,6224.76万,196.71%,1.28,1.26亿,2226.21万,6.43%,3.13亿,5.53亿
2017,,,,,6.36,False,2097.95万,False,1.12,5753.03万,-3628.72万,3.30%,2.75亿,4.38亿
