报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,9.899,1.0355,9.56,6.9658,0.355272,-13.72%,317.41万,-75.18%,4.36,2.19亿,1.58亿,8.93%,4.52亿,1.10亿
2025,11.37,1.0355,10.98,3.6916,3.08,4.36%,4202.93万,-5.60%,4.33,2.38亿,1.55亿,13.66%,4.49亿,1.06亿
2024,10.417,1.0355,10.06,3.5312,2.95,4.60%,4452.39万,2.74%,4.13,2.53亿,1.38亿,15.10%,4.28亿,1.12亿
2023,9.496,1.0355,9.17,3.3674,2.82,4.67%,4333.73万,-2.92%,4.00,1.45亿,1.29亿,15.37%,4.14亿,1.27亿
2022,4.784,1.0355,4.62,1.7784,2.69,25.55%,4464.28万,-3.56%,3.88,1.37亿,1.21亿,16.57%,4.01亿,9873.69万
2021,4.469,0.5178,8.63,2.0786,2.15,13.92%,4629.28万,3.76%,7.39,1.68亿,1.07亿,21.58%,3.83亿,5788.46万
2020,,,,,1.88,-14.22%,4461.74万,3.20%,5.79,8668.06万,9054.68万,23.69%,2.43亿,3494.04万
2019,,,,,2.2,60.68%,4323.37万,75.40%,5.20,5917.40万,7726.97万,22.34%,2.11亿,5042.47万
2018,,,,,1.37,11.09%,2464.91万,14.81%,4.33,3106.71万,4116.66万,16.77%,1.84亿,3326.83万
2017,,,,,1.23,189.48%,2146.91万,115.08%,3.84,1465.45万,2428.75万,18.86%,1.66亿,2546.72万
2016,,,,,0.424889,-45.98%,998.17万,-36.05%,3.43,972.98万,979.06万,15.96%,1.48亿,2298.17万
2015,,,,,0.786509,-25.23%,1560.98万,-31.99%,3.30,179.56万,614.75万,25.32%,1.61亿,2167.72万
2014,,,,,0.825745,-7.39%,2295.12万,-32.86%,5.59,43.96万,8225.54万,27.79%,1.12亿,2547.40万
2013,,,,,0.891683,False,3418.43万,False,4.34,340.64万,6159.93万,38.34%,8678.72万,2322.08万
