报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,,,76.4,,2.56,38.90%,1.72亿,938.68%,15.40,22.75亿,19.80亿,66.98%,26.46亿,5.73亿
2025,,,,,12.91,19.30%,8.44亿,337.77%,14.40,21.79亿,18.08亿,65.35%,24.74亿,5.23亿
2024,,,,,10.82,27.06%,1.93亿,-67.89%,9.68,13.45亿,9.99亿,17.81%,16.63亿,5.86亿
2023,,,,,8.52,22.02%,6.00亿,20.59%,8.94,12.79亿,8.81亿,70.49%,15.37亿,4.36亿
2022,,,,,6.98,55.19%,4.98亿,656.78%,6.22,9.93亿,4.77亿,71.34%,10.71亿,2.83亿
2021,,,,,4.5,5.16%,6578.90万,225.49%,3.30,3.47亿,3142.04万,14.56%,5.69亿,2.01亿
2020,,,,,4.26,35.05%,-5242.69万,-114.58%,2.91,2.97亿,-2887.44万,-12.21%,5.01亿,2.02亿
2019,,,,,3.16,44.22%,-2443.19万,-357.42%,3.20,3.52亿,2355.24万,-7.80%,5.51亿,2.03亿
2018,,,,,2.19,45.44%,949.11万,322.34%,2.56,5516.46万,2898.56万,4.33%,2.54亿,1.63亿
2017,,,,,1.51,2.84%,224.72万,-84.49%,2.46,7625.67万,2043.78万,1.49%,2.44亿,1.12亿
2016,,,,,1.46,1.97%,1449.33万,-47.95%,2.58,6778.16万,3216.76万,9.90%,2.56亿,1.05亿
2015,,,,,1.44,-6.29%,2784.36万,400.37%,3.89,7096.87万,5631.68万,19.39%,2.41亿,9180.49万
2014,,,,,1.53,26.93%,556.45万,-61.12%,3.81,9254.95万,3130.57万,4.68%,2.97亿,1.49亿
2013,,,,,1.21,-31.68%,1431.22万,-44.95%,3.55,1.00亿,3415.35万,12.04%,2.20亿,1.19亿
2012,,,,,1.77,False,2600.03万,False,3.51,1.54亿,3443.06万,14.75%,1.93亿,9532.63万
