报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,42.643,1.2087,35.28,8.7383,1.22,12.92%,873.41万,8.27%,8.39,6.39亿,2.88亿,8.37%,10.77亿,2.93亿
2025,42.655,1.2087,35.29,5.8916,7.24,11.94%,4648.47万,35.37%,8.33,6.53亿,2.79亿,7.35%,10.68亿,2.23亿
2024,23.246,0.9306,24.98,3.5985,6.46,7.01%,3433.80万,36.22%,10.60,6.78亿,2.55亿,7.03%,10.57亿,1.99亿
2023,14.726,0.7159,20.57,2.4381,6.04,10.94%,2520.74万,28.19%,13.18,6.55亿,2.37亿,5.84%,10.16亿,2.09亿
2022,13.101,0.7128,18.38,2.4039,5.45,22.70%,1966.46万,45.64%,12.99,6.15亿,2.28亿,5.15%,9.89亿,2.46亿
2021,9.948,0.5567,17.87,2.2405,4.44,4.23%,1350.23万,1.18%,9.02,1.90亿,2.20亿,4.57%,5.44亿,2.74亿
2020,8.69,0.5567,15.61,2.0399,4.26,58.13%,1334.54万,30.96%,8.78,2.29亿,2.07亿,4.21%,5.24亿,2.01亿
2019,9.019,0.5567,16.2,3.3528,2.69,31.27%,1019.05万,-43.21%,8.79,2.47亿,2.05亿,5.74%,5.41亿,1.68亿
2018,7.126,0.5567,12.8,3.4761,2.05,-8.55%,1794.34万,-49.95%,8.71,1.97亿,2.00亿,8.87%,5.07亿,9268.46万
2017,,,21.89,,2.24,7.99%,3584.92万,-17.73%,8.64,1.82亿,1.96亿,15.85%,4.88亿,5609.96万
2016,,,43.6,,2.08,13.07%,4357.54万,14.36%,8.39,2.77亿,1.85亿,20.98%,4.67亿,4836.31万
2015,,,,,1.84,2.13%,3810.37万,8.80%,6.11,1.30亿,1.46亿,20.74%,2.55亿,4500.17万
2014,,,,,1.8,3.97%,3502.10万,-2.97%,5.60,1.24亿,1.29亿,19.47%,2.33亿,5578.08万
2013,,,,,1.73,21.62%,3609.40万,2.72%,5.06,1.29亿,1.10亿,20.86%,2.11亿,4010.61万
2012,,,,,1.42,23.91%,3513.76万,71.10%,4.49,1.17亿,8966.41万,24.70%,1.87亿,3558.53万
2011,,,,,1.15,False,2053.68万,False,3.45,8061.54万,6020.57万,17.89%,1.44亿,3029.59万
