报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,235.18,4.4449,52.91,16.1082,3.65,37.01%,291.97万,109.62%,7.64,5.23亿,4.95亿,0.80%,34.57亿,9.82亿
2025,134.416,4.4538,30.18,6.0007,22.4,22.88%,8008.44万,116.11%,7.61,4.72亿,4.92亿,3.58%,34.52亿,8.45亿
2024,120.698,4.4538,27.1,6.6208,18.23,-2.07%,-4.97亿,-307.39%,7.52,5.27亿,4.22亿,-27.27%,34.24亿,7.84亿
2023,153.323,4.4198,34.69,8.2387,18.61,-19.78%,2.40亿,-27.60%,8.71,8.74亿,9.94亿,12.88%,39.35亿,6.30亿
2022,116.492,4.4059,26.44,5.0212,23.2,14.84%,3.31亿,5.44%,8.43,16.46亿,9.00亿,14.27%,38.00亿,5.26亿
2021,153.918,4.3939,35.03,7.6197,20.2,20.43%,3.14亿,18.43%,7.85,18.13亿,6.98亿,15.54%,35.32亿,4.95亿
2020,167.961,4.3854,38.3,10.0156,16.77,33.37%,2.65亿,50.25%,7.22,11.48亿,4.94亿,15.80%,31.68亿,2.57亿
2019,172.029,4.01,42.9,13.6748,12.58,25.14%,1.76亿,-27.47%,4.73,9.34亿,3.01亿,14.03%,18.98亿,1.94亿
2018,,,,,10.05,-26.63%,2.43亿,16.03%,2.53,3.72亿,2.15亿,24.21%,9.11亿,1.64亿
2017,,,,,13.7,165.50%,2.10亿,16.29%,1.85,3.74亿,1.70亿,15.31%,6.67亿,1.02亿
2016,,,,,5.16,False,1.80亿,False,10.56,5.00亿,5.43亿,34.94%,6.34亿,6046.26万
