报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,31.866,2.6489,12.03,5.1067,1.56,0.60%,1012.76万,-35.30%,2.06,1.28亿,1.66亿,6.32%,5.46亿,1.53亿
2025,37.417,2.6631,14.05,5.204,7.19,24.72%,6302.38万,11.06%,1.99,1.83亿,1.56亿,8.73%,5.31亿,1.43亿
2024,20.715,1.9022,10.89,3.5901,5.77,25.97%,5674.80万,32.63%,2.64,1.41亿,1.27亿,9.84%,4.84亿,1.30亿
2023,21.705,1.9023,11.41,4.7391,4.58,14.39%,4278.56万,-29.62%,2.45,1.15亿,1.05亿,9.32%,4.49亿,8896.68万
2022,3.699,0.9485,3.9,0.9248,4.0,6.03%,6079.64万,7.57%,4.61,1.16亿,8569.36万,15.20%,4.22亿,6913.92万
2021,8.524,0.9156,9.31,2.261,3.77,45.08%,5651.83万,30.00%,5.75,2.21亿,6696.70万,14.97%,3.97亿,6118.66万
2020,,,,,2.6,24.96%,4347.72万,60.23%,3.47,1061.35万,4146.28万,16.71%,9735.82万,3921.47万
2019,,,,,2.08,4.31%,2713.41万,12.95%,2.58,952.37万,2580.08万,13.03%,6737.09万,2862.76万
2018,,,,,2.0,22.16%,2402.23万,9.66%,2.34,435.18万,2268.31万,12.14%,6340.68万,2804.34万
2017,,,,,1.63,42.59%,2190.59万,109.23%,2.16,52.61万,2013.03万,13.55%,5826.04万,3093.51万
2016,,,,,1.15,42.51%,1046.97万,97.31%,1.74,134.24万,1137.32万,9.33%,4709.89万,1679.22万
2015,,,,,0.80404,35.35%,530.63万,77.03%,1.34,194.69万,192.79万,6.28%,3580.25万,1066.02万
2014,,,,,0.594063,19.63%,299.73万,1.01%,1.37,296.93万,598.16万,5.05%,2969.00万,328.75万
2013,,,,,0.496595,False,296.75万,False,1.23,342.72万,343.39万,5.98%,2669.26万,321.58万
