报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,98.282,1.596,61.58,15.167,1.62,22.85%,3834.30万,-5.77%,10.29,12.59亿,3.09亿,23.68%,16.42亿,2.56亿
2025,59.77,1.596,37.45,9.9286,6.02,21.03%,1.43亿,27.19%,10.05,12.86亿,2.71亿,23.69%,16.04亿,2.15亿
2024,43.987,1.592,27.63,8.8505,4.97,2.93%,1.12亿,-27.79%,9.63,12.27亿,2.27亿,22.54%,15.33亿,2.37亿
2023,61.069,1.592,38.36,12.6437,4.83,21.50%,1.55亿,10.29%,9.81,13.08亿,2.62亿,32.13%,15.62亿,2.07亿
2022,63.298,1.0667,59.34,15.904,3.98,30.90%,1.41亿,73.67%,13.95,12.79亿,2.12亿,35.40%,14.87亿,1.56亿
2021,65.794,1.0667,61.68,21.6428,3.04,37.60%,8105.85万,50.92%,13.04,12.82亿,1.37亿,26.68%,13.91亿,1.00亿
2020,,,,,2.21,16.49%,5371.05万,51.60%,2.00,1.10亿,6296.05万,24.33%,1.60亿,5437.28万
2019,,,,,1.9,23.00%,3542.89万,22.53%,1.34,6013.63万,1324.06万,18.69%,1.07亿,5168.88万
2018,,,,,1.54,26.04%,2891.39万,46.92%,13.79,2698.93万,6218.74万,18.76%,7175.90万,5477.49万
2017,,,,,1.22,False,1968.00万,False,8.19,3471.71万,3366.11万,16.10%,4259.89万,2575.81万
