报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,32.728,3.1349,10.44,1.95,-2.08%,6552.95万,-0.93%,5.65,16.7836,49.9522,1.8478,PE；PB,1.59亿,10.58亿,34.33%,18.69亿,118.04万,0.05,40%: 最新年度营业收入下滑；最新年度净利润同比下降,永锋集团有限公司
2026-03-31,32.728,3.1349,10.44,1.95,-2.08%,6552.95万,-0.93%,5.65,4.1959,49.9522,1.8478,PE；PB,1.59亿,10.58亿,34.33%,18.69亿,118.04万,0.05,,永锋集团有限公司
2025,33.449,3.1349,10.67,8.16,-4.62%,1.71亿,40.18%,5.43,4.0991,19.5207,1.965,PE；PB,1.54亿,9.92亿,21.46%,18.03亿,97.58万,0.1,,永锋集团有限公司
2024,21.882,3.1349,6.98,8.56,-1.05%,1.22亿,-18.77%,5.09,2.5563,17.902,1.3713,PE；PB,1.93亿,8.68亿,14.97%,16.76亿,63.71万,0.05,,永锋集团有限公司
2023,23.042,3.1349,7.35,8.65,18.54%,1.50亿,154.64%,4.66,2.6638,15.3125,1.5773,PE；PB,2.35亿,7.71亿,17.65%,15.40亿,110.53万,,,永锋集团有限公司
2022,24.484,3.1349,7.81,7.3,4.72%,5909.61万,-14.56%,4.17,3.354,41.4324,1.8729,PE；PB,7970.60万,6.35亿,8.52%,13.88亿,130.74万,0.12,,永锋集团有限公司
2021,18.903,3.1349,6.03,6.97,10.78%,6916.35万,-10.91%,4.15,2.7121,27.3345,1.453,PE；PB,1.07亿,6.27亿,10.57%,13.86亿,155.99万,,,永锋集团有限公司
2020,16.709,3.1349,5.33,6.29,-28.99%,7763.42万,-7.30%,3.98,2.6564,21.5267,1.3392,PE；PB,1.39亿,5.73亿,12.99%,13.31亿,100.50万,,,永锋集团有限公司
2019,18.621,3.1349,5.94,8.86,-7.75%,8375.19万,122.70%,3.76,2.1017,22.2305,1.5798,PE；PB,9749.44万,5.04亿,9.95%,12.70亿,116.83万,0.1,,永锋集团有限公司
2018,16.145,3.1349,5.15,9.6,-10.71%,3760.77万,-63.56%,3.52,1.6818,42.9167,1.4631,PE；PB,1.24亿,4.59亿,4.37%,12.15亿,91.41万,0.1,,永锋集团有限公司
2017,,,9.41,10.75,-9.67%,1.03亿,8.79%,3.48,,28.5844,2.704,PE；PB,1.09亿,4.62亿,9.64%,12.04亿,169.36万,0.15,,永锋集团有限公司
2016,,,13.94,11.9,-7.83%,9485.58万,-47.21%,3.25,,46.0674,4.2892,PE；PB,1.38亿,4.28亿,8.25%,11.40亿,480.71万,0.19,,永锋集团有限公司
2015,,,15.03,12.91,19.00%,1.80亿,0.25%,3.1,,26.2212,4.8484,PE；PB,1.87亿,4.06亿,14.77%,10.89亿,1143.49万,0.12,,永锋集团有限公司
2014,,,6.81,10.85,5.12%,1.79亿,162.38%,3.89,,11.9118,1.7506,PE；PB,3.67亿,3.28亿,30.81%,19.36亿,126.85万,0.1,,永锋集团有限公司
2013,,,5.68,3.72,14.26%,6831.15万,-18.17%,3.38,,16.2891,1.6805,PE；PB,2.62亿,2.56亿,18.67%,6.91亿,False,0.2,,永锋集团有限公司
2012,,,4.51,3.26,12.17%,8348.31万,-8.67%,3.23,,10.5844,1.3963,PE；PB,3.67亿,2.31亿,26.04%,6.63亿,2.37万,0.15,,永锋集团有限公司
2011,,,4.64,2.9,25.86%,9140.62万,87.99%,3.02,,9.9464,1.5364,PE；PB,3.85亿,1.89亿,40.59%,6.41亿,False,0.1,,永锋集团有限公司
2010,,,5.86,1.83,1.00%,4862.33万,20.64%,5.14,,21.2936,1.1401,PE；PB,3.56亿,1.14亿,27.79%,5.11亿,False,0.1,,永锋集团有限公司
