报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,56.557,5.9534,9.5,3.4016,12.47,12.98%,2.20亿,47.09%,5.90,19.64亿,20.84亿,18.06%,35.58亿,6953.33万
2024,35.78,5.9534,6.01,2.3159,15.45,6.29%,2.04亿,-13.30%,5.64,21.35亿,19.29亿,13.55%,34.00亿,9011.71万
2023,40.424,5.9534,6.79,2.7802,14.54,5.92%,2.35亿,15.82%,5.49,21.28亿,18.38亿,16.51%,33.06亿,6305.82万
2022,37.03,5.9534,6.22,2.697,13.73,-24.69%,2.03亿,58.73%,5.15,17.71亿,16.33亿,15.12%,31.02亿,5963.66万
2021,46.079,5.9534,7.74,2.5276,18.23,27.03%,1.28亿,-44.47%,4.86,13.93亿,14.59亿,7.78%,29.21亿,6016.13万
2020,42.507,5.9534,7.14,2.9622,14.35,7.41%,2.30亿,28.29%,4.72,9.89亿,13.91亿,16.19%,28.24亿,6585.58万
2019,30.481,5.9534,5.12,2.2815,13.36,28.30%,1.80亿,78.78%,4.33,7.59亿,11.61亿,13.54%,25.91亿,8152.54万
2018,18.575,5.9534,3.12,1.7843,10.41,-0.24%,1.00亿,131.77%,4.02,3.66亿,9.96亿,9.60%,24.07亿,1.12亿
2017,,,7.25,,10.44,66.77%,-3.16亿,43.78%,3.85,1.16亿,9.05亿,-30.68%,23.07亿,1.51亿
2016,,,8.76,,6.26,-20.41%,-5.63亿,-5484.47%,4.38,6917.96万,12.21亿,-90.99%,26.25亿,1.25亿
2015,,,9.01,,7.86,-48.93%,1044.79万,-95.00%,5.33,8081.77万,17.84亿,0.67%,31.95亿,2.01亿
2014,,,8.28,,15.4,-5.95%,2.09亿,-20.07%,5.32,8099.48万,17.78亿,13.97%,31.93亿,2.00亿
2013,,,6.88,,16.37,24.27%,2.62亿,23.72%,5.06,2.53亿,16.52亿,16.12%,30.35亿,1.87亿
2012,,,11.17,,13.18,-26.15%,2.12亿,-57.51%,4.71,3.21亿,14.75亿,16.03%,28.13亿,9453.70万
2011,,,13.33,,17.84,15.81%,4.98亿,1.28%,4.35,9.07亿,12.85亿,27.89%,26.00亿,9074.13万
2010,,,20.98,,15.4,65.11%,4.91亿,126.49%,3.62,5.87亿,8.98亿,31.89%,21.62亿,7181.29万
